,V,GraphT,DLoopT,BellmanT,FloydT,BestT,MinEdCT,MaxEdCT,MinEdWT,MaxEdWT,MiECnMaIn,MaECnMaIn,MiEdWeNeWe,MaEdWeNeWe,MinCoefT,MaxCoefT,MinEigT,MaxEigT,MinEcce,MaxEcce,MinKCore,MaxKCore,MinTria,MaxTria,MinTwoHop,MaxTwoHop,EdgeCnt,Perm,pSkip
1445,1024,1733.3258,86583.7223,22302.3159,678.2141,0.0000,15523.6524,15267.9381,16037.5664,15048.0207,15696.7377,16101.2063,21202.8575,21617.7544,49348.2203,51407.8652,15876.7268,15135.5687,0.0000,0.0000,15228.3740,14038.2045,33345.8074,36957.9583,24580.7468,25824.2516,357478.0000,0.0000,0.0000,
1438,1024,2499.0171,119433.2595,19669.2532,695.7515,0.0000,13948.0433,14248.3556,14441.1693,14134.5980,17192.5531,17126.4904,19791.4130,20443.9338,64406.1699,67027.7958,14049.3481,14604.6714,0.0000,0.0000,14456.9081,14125.9476,38916.8559,37473.2883,26883.2485,30794.9358,452914.0000,0.0000,0.0000,
1524,1024,28.3076,4156.7913,852.4296,799.6989,0.0000,1309.1512,1926.2024,1933.0576,1618.3023,1506.5629,1916.4585,1812.6411,1575.6296,1871.4851,2158.9345,1647.7338,1672.6634,0.0000,0.0000,1596.6216,1646.5786,1691.5586,1703.5912,1675.5046,1680.0014,23360.0000,0.0000,0.0000,
1462,1024,1177.0864,73087.6952,22354.8214,732.0305,0.0000,14521.3938,14046.9669,14149.9807,14390.6253,13553.9690,12735.8498,17241.0150,17903.9179,39961.3482,42272.9652,13585.6814,13310.3285,0.0000,0.0000,13157.0601,13781.2188,30888.4151,30993.2964,22640.3084,22731.9805,314896.0000,0.0000,0.0000,
1396,1024,5715.5018,174727.3551,32171.1409,690.2929,0.0000,20512.5010,21349.8030,22247.6808,21468.5186,22273.4956,21394.3006,33928.9185,34103.2203,85478.9028,100757.0180,21886.5283,21915.6766,0.0000,0.0000,23428.2193,22963.8189,64670.0628,65722.9008,42777.1966,46392.9917,522092.0000,0.0000,0.0000,
1508,1024,274.7410,53051.4669,8437.3971,706.0822,0.0000,5860.8088,6043.1318,6077.4918,5980.5633,6065.4495,6139.8979,6342.8708,6228.3803,12081.3954,11962.3535,6009.9156,6082.2237,0.0000,0.0000,6364.2444,5874.4200,8605.2025,8453.5706,7142.8154,6851.8391,149812.0000,0.0000,0.0000,
1436,1024,2007.3726,111232.8723,29294.4123,904.3953,0.0000,16945.6658,16415.3961,17023.6407,17945.8851,17563.9512,17502.7781,21811.5884,17977.9812,65241.8768,69779.7942,18454.8719,17705.7816,0.0000,0.0000,17484.1471,17448.0371,42080.4380,45776.0390,31522.5671,32375.4553,405578.0000,0.0000,0.0000,
1467,1024,1371.7422,73973.1908,18543.3929,655.0794,0.0000,13199.1131,12670.1671,12997.1041,12675.6947,11991.8802,12112.6507,17006.3609,17047.0768,54723.6172,53148.0849,12262.7691,12381.9564,0.0000,0.0000,12262.8441,12355.2258,30737.5987,29754.0152,19751.8541,19610.0991,400977.0000,0.0000,0.0000,
1469,1024,1624.1113,85610.8403,13028.7072,707.1675,0.0000,9078.4990,8681.3527,8590.8691,8752.6776,10756.3946,14196.7430,18491.4319,18640.7402,38135.4293,37127.8252,13520.3376,13953.1664,0.0000,0.0000,14280.5330,14337.7608,26587.7075,26627.1491,23552.1200,22138.9449,267053.0000,0.0000,0.0000,
1449,1024,1351.3785,87641.0494,16744.0381,728.4020,0.0000,12011.7196,12209.9072,12305.0771,11863.0552,12074.1886,12449.9731,16794.5867,22002.5744,46049.6535,60108.3290,19424.8319,18385.2491,0.0000,0.0000,18297.4946,18671.6925,40613.8191,43803.7128,33817.9025,34380.1807,383747.0000,0.0000,0.0000,
1433,1024,2914.4574,118140.4812,23715.1309,672.3130,0.0000,15889.8698,15614.6209,15833.0655,16175.1799,15978.6490,16110.3375,22103.0848,23527.7955,77968.8904,78442.7797,16095.6567,15958.9492,0.0000,0.0000,16315.0816,15777.2446,52591.7696,54630.2153,29351.3037,28703.5128,468082.0000,0.0000,0.0000,
1476,1024,918.4566,83654.5565,20411.5016,750.1769,0.0000,12687.7650,12852.7403,12175.3393,12550.1982,12389.3115,11717.7096,14175.5542,15545.0164,29976.3070,31331.9734,12417.0296,12408.0836,0.0000,0.0000,12608.2518,12692.0295,22814.5691,22375.5180,17242.6990,15813.8090,236527.0000,0.0000,0.0000,
1500,1024,443.9957,72461.9255,9035.1727,720.1752,0.0000,6901.4495,6926.0363,6878.0836,6937.7624,7314.7588,6807.6385,7775.2196,8005.1540,20174.2530,20862.5289,7086.1893,7298.9582,0.0000,0.0000,6928.7324,6899.7789,11716.9714,11478.5798,8817.8037,8678.0534,215137.0000,0.0000,0.0000,
1510,1024,332.3238,49474.6852,12124.9313,861.5730,0.0000,7374.4250,7435.9184,7561.0497,7662.3516,7584.3958,7505.3950,8216.3996,7862.6557,15003.4463,15358.2764,8433.3882,8005.9882,0.0000,0.0000,7998.1150,7884.8131,10841.0724,11019.3316,8953.7070,9238.3015,138382.0000,0.0000,0.0000,
1481,1024,1071.8530,63617.2852,16498.5255,895.9346,0.0000,12056.9320,11816.9298,11245.7252,11211.0204,11472.7330,11716.6145,15167.5380,14743.3480,39412.8310,40383.5581,11114.9099,10987.2733,0.0000,0.0000,11376.1279,11247.8319,24988.9549,24305.8658,16754.3175,16902.4334,344090.0000,0.0000,0.0000,
1503,1024,531.9020,72310.0352,9937.7155,701.7079,0.0000,7450.8468,7505.1125,7597.3472,7310.7510,7222.1877,7333.2854,8314.3659,8371.5815,20408.1048,20805.1776,7306.7460,7388.8681,0.0000,0.0000,7398.0841,7408.9433,12195.5846,12260.1745,9424.3240,9647.8262,212111.0000,0.0000,0.0000,
1540,1024,19.3859,3439.9444,874.6249,685.0873,0.0000,1488.4881,1782.7928,1982.8361,1901.2244,1579.1115,1454.4108,1643.1157,1947.2825,1790.8560,1787.3839,1606.8061,1602.4356,0.0000,0.0000,1598.7135,1649.9340,1670.5594,1572.3926,1597.7445,1834.7191,24279.0000,0.0000,0.0000,
1488,1024,913.4840,79271.0001,17421.6767,700.6556,0.0000,10682.5806,10282.6370,10440.2005,11396.4381,10377.8864,10220.1655,12423.2781,12976.1599,31682.0175,31270.7287,11621.8740,11664.5954,0.0000,0.0000,11776.2673,11292.8203,22164.1484,21451.7985,15060.7069,15263.2302,250806.0000,0.0000,0.0000,
1515,1024,323.5618,51482.6587,6957.2372,733.6239,0.0000,5734.2382,5741.0516,5585.2131,5728.3506,5769.3084,5797.2481,6117.6787,5887.9981,11861.7490,11954.3550,5711.2107,5722.7064,0.0000,0.0000,5638.0907,5680.9204,8013.6965,8139.1029,6830.7434,6948.1940,151639.0000,0.0000,0.0000,
1527,1024,170.1780,26126.0577,4918.1089,683.6051,0.0000,4630.5793,4428.4893,4338.9996,4264.4076,4365.6235,4298.7210,4541.2807,4545.8575,8370.6352,8250.8391,4308.6945,4369.4523,0.0000,0.0000,4306.5200,4349.4455,6247.8458,5699.2841,4955.4345,5038.4140,114129.0000,0.0000,0.0000,
1494,1024,886.1101,83224.1559,17299.5621,767.2558,0.0000,11001.6629,11600.9316,11443.8294,10796.3940,8719.6094,8484.6403,10244.6829,9993.6035,24600.8114,25214.2204,8588.1568,8713.5272,0.0000,0.0000,8677.3361,8811.0625,14674.6657,15392.1140,11461.9997,11746.5905,239173.0000,0.0000,0.0000,
1495,1024,781.0983,65584.6013,13370.6292,851.3287,0.0000,9419.7360,9279.8984,9480.3905,9319.4096,9502.5072,9420.6589,11598.1086,11121.0977,29493.8306,30082.9773,9513.2313,9304.9608,0.0000,0.0000,9698.0558,9381.9689,17909.6186,18354.6502,13271.5563,13692.3529,280313.0000,0.0000,0.0000,
1545,1024,7.4356,1192.9265,366.1745,800.0007,0.0000,1017.1315,1087.6957,1321.6619,1191.1034,873.3745,798.2833,1292.2558,1135.7870,996.0889,936.2141,982.9024,1171.3920,0.0000,0.0000,1029.2997,800.3920,757.8163,905.6290,1029.5580,1018.7111,6025.0000,0.0000,0.0000,
1470,1024,1406.7054,81364.7038,15550.2480,698.7771,0.0000,16553.4577,14880.1857,15206.0842,15936.0030,16634.5978,16430.8273,21802.8479,20694.3857,46048.5353,47282.7068,16427.7626,16436.1725,0.0000,0.0000,17365.8732,18500.4777,33966.5244,33704.8410,25576.0474,16014.1265,321024.0000,0.0000,0.0000,
1538,1024,231.1564,14987.5593,2566.6529,720.0286,0.0000,3691.6177,3348.8050,3326.4112,3342.1307,3304.5020,3263.3884,3692.5604,3452.3887,5521.7579,5497.0833,3387.4894,3319.9214,0.0000,0.0000,3366.9082,3405.9500,4409.6574,4404.7553,3623.4768,3595.3372,84693.0000,0.0000,0.0000,
1548,1024,14.1871,2591.5732,653.8221,758.0898,0.0000,1298.0938,1350.5980,1246.0724,1231.5768,1224.2790,1113.2896,1161.5078,1151.7719,1269.0157,1232.4664,1174.4519,1236.8633,0.0000,0.0000,1129.5447,1124.2836,1137.5253,1135.4671,1154.7681,1170.6653,16931.0000,0.0000,0.0000,
1498,1024,554.5516,72787.5890,13725.4207,1253.2099,0.0000,9293.9300,9422.0568,9456.4884,9524.3263,9152.1497,9129.9009,10949.4916,11176.5852,27277.9391,27224.6952,9159.4145,9195.3179,0.0000,0.0000,9170.4316,9220.3907,16258.3897,16808.8890,12866.0974,12711.9396,255097.0000,0.0000,0.0000,
1544,1024,30.7691,5076.0891,999.2646,759.1905,0.0000,1789.0491,1839.3318,1760.1162,1924.6927,2003.6950,1734.3678,1692.0141,1660.0783,2011.0392,1949.8828,1623.5105,2454.3849,0.0000,0.0000,2650.2565,2747.4368,2944.1807,2845.9643,2555.9135,2580.1062,34801.0000,0.0000,0.0000,
1549,1024,13.7970,2737.5126,646.3316,741.7165,0.0000,1271.0445,1231.5858,1231.9007,1277.3984,1149.9937,1124.2902,1147.2505,1159.7212,1278.1975,1362.1199,1301.1984,1155.2659,0.0000,0.0000,1145.6715,1205.2252,1501.7245,1247.6784,1299.9541,1322.4874,16670.0000,0.0000,0.0000,
1519,1024,276.8669,51698.7108,7834.7732,720.0705,0.0000,6024.3160,6141.4278,5862.6514,5826.0821,5963.8764,5918.1760,6288.8805,6321.9175,12445.5922,12931.7607,5937.1420,6818.9687,0.0000,0.0000,6040.7190,5995.1803,10752.6977,10666.4952,9007.2167,8461.3105,155291.0000,0.0000,0.0000,
1491,1024,875.5094,67486.9889,16138.5792,695.0035,0.0000,11409.9719,11066.1426,10988.1562,12324.1183,11295.3243,11167.3763,14390.6621,14541.4590,37088.1675,39249.9137,11314.1859,11036.6309,0.0000,0.0000,11159.3038,11162.2629,23387.6901,24963.3185,17413.4155,16396.9000,330428.0000,0.0000,0.0000,
1493,1024,1101.8591,80185.3748,17102.2960,696.3217,0.0000,10326.2897,10282.4809,10219.9212,10669.8389,10618.9548,10663.8642,13231.7403,13337.0742,33327.0966,34182.6330,11210.7313,11215.1144,0.0000,0.0000,10955.6087,10604.0310,21203.2578,21869.9927,14758.1672,14639.0742,255901.0000,0.0000,0.0000,
1554,1024,7.5366,1498.6116,390.8083,674.1403,0.0000,1012.1389,1012.6225,960.6428,911.4102,889.7878,914.3915,960.1389,955.6963,1000.8816,1045.8695,1021.8084,992.0530,0.0000,0.0000,961.2617,992.2553,905.9730,899.9551,948.3561,933.5118,7924.0000,0.0000,0.0000,
1511,1024,597.7463,69240.0173,12532.1986,694.3551,0.0000,8414.9786,8330.7638,8405.7329,8353.0241,8558.9250,8634.8120,10155.0170,10486.5506,25462.8941,25730.4108,8567.2400,8552.3203,0.0000,0.0000,8682.6629,9448.2326,15912.7943,15347.3911,11660.8436,11467.3709,250538.0000,0.0000,0.0000,
1473,1024,1603.7989,85514.1245,24394.1627,690.7283,0.0000,14064.4644,13851.9020,14367.6020,13833.7560,13278.6942,13437.3672,18999.2170,18685.0447,58499.5200,58513.3215,13604.4454,13966.2261,0.0000,0.0000,13645.8040,13520.4263,32910.6388,36999.1739,21648.2630,21795.9481,417449.0000,0.0000,0.0000,
1522,1024,418.4539,35360.6401,12109.2585,1657.9729,0.0000,7471.1547,7697.6559,7502.7064,8220.7558,7557.4217,7312.3021,7367.3101,7445.7023,12635.4789,12872.7137,7782.4126,7160.2200,0.0000,0.0000,7251.0116,7590.3465,9133.7750,9140.9904,8332.0606,8318.9375,118527.0000,0.0000,0.0000,
1431,1024,2883.5815,158255.6610,31454.9937,980.9295,0.0000,15389.7996,17829.8251,21065.8310,21149.0464,20516.6634,21558.5514,32021.6961,31302.5273,87507.6374,86171.4241,20832.6488,21362.2912,0.0000,0.0000,21320.1946,22504.1233,59554.8821,55129.0037,37412.7114,38642.6963,472172.0000,0.0000,0.0000,
1547,1024,101.6126,13288.9159,1896.6393,1346.3734,0.0000,3445.9295,3187.9335,3241.2744,3238.9364,3344.9774,3375.9245,3549.8457,4539.8617,5298.5700,5906.1189,4698.0355,3347.2476,0.0000,0.0000,3284.6771,3356.4167,5416.8286,5077.9367,3511.8798,3520.6910,78956.0000,0.0000,0.0000,
1558,1024,64.2776,6849.4772,1102.6623,772.9590,0.0000,2652.2851,2823.6788,2482.3069,2342.4235,2287.7075,2321.7556,2532.1677,2517.1252,2632.6858,2462.8222,2064.5864,2034.4109,0.0000,0.0000,2044.0059,2070.7823,2171.1027,2156.4330,2094.7522,2095.9125,40972.0000,0.0000,0.0000,
1458,1024,1899.4496,106289.2957,27982.5003,692.8346,0.0000,17637.9483,17614.1448,16102.7309,16119.4800,16913.4733,17633.9703,24031.0794,24137.1045,64716.4016,66752.5074,18073.4388,19214.1543,0.0000,0.0000,18501.7838,18215.2659,47139.9031,46250.7529,27618.0193,30413.5122,401464.0000,0.0000,0.0000,
1421,1024,3086.2974,191027.6774,36725.4083,711.7354,0.0000,24681.6591,22829.4713,22728.7618,24592.9989,24767.0207,24416.7198,38646.8135,38419.2293,95572.2441,95172.9202,25384.0935,25674.7591,0.0000,0.0000,27806.2070,28423.1476,67270.0891,47699.7348,23630.4329,38066.5948,485403.0000,0.0000,0.0000,
1484,1024,1737.2719,96932.2137,27291.7878,646.4261,0.0000,15617.9450,17421.8796,15504.5701,15473.9189,16190.4832,13765.7057,22235.8800,22283.6938,56474.8577,53009.2251,17076.6548,16518.3013,0.0000,0.0000,16729.8244,15940.2297,40276.3770,33422.3345,21194.7873,20539.0040,363659.0000,0.0000,0.0000,
1568,1024,149.9342,12993.6263,1621.8115,873.8676,0.0000,3509.2560,3324.6745,3251.7368,3170.5313,3189.6045,3229.9010,3726.1878,3307.0978,4635.8708,4689.7040,2990.0021,2762.0221,0.0000,0.0000,2845.7301,2836.1267,3664.1186,3428.4682,2851.0745,3022.6540,70921.0000,0.0000,0.0000,
1490,1024,1372.5715,83216.6111,20199.8741,914.1058,0.0000,13748.4107,14194.1416,14228.6762,13703.2518,13816.4110,13886.7020,18063.6926,18089.5867,59677.6421,57145.0639,13869.2523,13601.8513,0.0000,0.0000,13667.8503,13453.6800,32231.4166,35829.8582,26993.7992,25898.4135,411101.0000,0.0000,0.0000,
1509,1024,1011.3068,73326.3957,18319.3758,653.5865,0.0000,12008.3682,12084.0787,11919.1092,12320.8648,12528.3017,12503.8689,16121.4290,15769.6158,41612.8480,43758.3002,13383.7971,12101.7685,0.0000,0.0000,12318.2501,12386.8613,27144.8949,28708.8394,19451.8515,18374.0127,351562.0000,0.0000,0.0000,
1541,1024,277.3442,61007.9484,7422.8262,734.9537,0.0000,5996.1873,5817.8615,5911.5639,5988.5511,5863.4079,6031.9834,6515.7574,6564.2853,13160.1674,13842.3503,6889.1129,7109.6799,0.0000,0.0000,6936.0114,7368.2327,10722.8451,9567.1595,7538.3081,7512.4449,158949.0000,0.0000,0.0000,
1496,1024,1378.2327,83596.5592,19159.8786,738.8452,0.0000,13430.3232,13507.0397,13546.8890,13053.2853,13138.0888,13256.2369,18297.9285,18371.3980,53632.6319,56935.7046,15541.2106,15480.4309,0.0000,0.0000,14980.3326,13583.0028,35510.7490,37258.7435,22357.8033,22354.0060,399657.0000,0.0000,0.0000,
1571,1024,35.7163,4437.3488,878.4241,686.1004,0.0000,2463.2528,1492.7446,1721.3316,1624.5776,1579.3513,1423.8787,1400.8007,1649.5003,1749.8218,1710.5722,1623.7012,1854.4656,0.0000,0.0000,1832.5300,1776.2049,1815.8798,1817.7255,1782.3623,1812.1567,23886.0000,0.0000,0.0000,
1567,1024,137.5613,19906.3938,6091.3285,745.0759,0.0000,4658.3896,4643.2862,4767.7407,4883.2052,5254.8810,5315.3051,5493.2070,5020.1275,7459.4555,7219.1189,4574.1646,4621.0540,0.0000,0.0000,4640.1956,4777.3626,5486.8018,5357.5876,5212.1425,5120.7614,95695.0000,0.0000,0.0000,
1506,1024,1354.8165,82185.1834,23263.4336,636.0170,0.0000,14162.2936,14212.4719,14820.8320,15265.4512,15261.6907,14778.1429,19735.6622,18822.7990,47558.5154,47377.2048,14896.5380,15040.1701,0.0000,0.0000,13438.6839,13374.3299,30722.0813,26814.8044,18596.5693,19466.0401,340351.0000,0.0000,0.0000,
1514,1024,1017.0917,83888.8353,26370.4427,676.7735,0.0000,14729.5528,14406.7661,14104.3406,14019.3902,13259.0918,13859.3454,16183.3297,12418.6509,31456.1164,39568.4994,13734.5989,12655.7591,0.0000,0.0000,12488.0188,12877.1589,24289.7302,24691.7685,16845.7874,17717.4074,294459.0000,0.0000,0.0000,
1534,1024,610.4494,70260.1177,12097.4994,686.0563,0.0000,8233.7502,8182.2725,8326.4286,8265.0102,8130.1068,8287.6304,9769.0753,9905.0761,25931.7612,27469.1484,9254.7628,9335.7855,0.0000,0.0000,9013.1495,8575.8075,15739.4019,18422.0237,14527.9546,13473.9256,254389.0000,0.0000,0.0000,
1502,1024,1464.8715,78331.9082,19049.0932,707.5105,0.0000,13145.6706,12791.9532,12865.2689,13079.8608,13074.3595,13349.3732,17798.6517,17386.7424,55682.4424,60059.8111,13231.1350,13513.8756,0.0000,0.0000,13557.8199,14458.8662,37190.9853,35951.2310,22288.5792,22540.1857,403071.0000,0.0000,0.0000,
1573,1024,122.4684,10823.5275,1287.6834,698.8227,0.0000,2364.8721,2508.9238,2448.6637,2551.4343,2498.4964,2511.5887,2502.1336,2568.4307,3598.7655,3555.8673,2566.6195,2584.7742,0.0000,0.0000,2638.1073,2676.5372,3426.1184,2915.9213,2685.2016,2704.2709,57601.0000,0.0000,0.0000,
1579,1024,8.1187,620.5599,285.2453,711.0495,0.0000,799.3470,808.4535,913.8408,714.4755,598.3546,683.1387,820.8410,858.1415,664.6081,629.6951,864.9383,885.7338,0.0000,0.0000,849.4669,874.7632,679.6038,695.9031,840.1453,864.8593,2472.0000,0.0000,0.0000,
1526,1024,940.9318,62177.1331,15355.2908,754.7299,0.0000,10550.0282,10606.5350,10659.2823,10705.4250,11009.1583,10684.4903,13291.6709,13542.8707,36018.0529,37519.8783,11916.2852,12043.2265,0.0000,0.0000,12324.1382,11558.1618,23148.6305,22843.6607,16410.6027,16372.9567,324819.0000,0.0000,0.0000,
1479,1024,2420.4093,121280.2702,21032.1403,668.6861,0.0000,16225.3826,15891.1442,15791.8934,16220.9946,16041.1026,16077.4746,22967.1317,22320.4678,73642.6785,74092.0326,15817.3518,15684.5030,0.0000,0.0000,15917.7420,15900.4423,54093.5612,50217.2745,29499.6496,29178.3860,492249.0000,0.0000,0.0000,
1492,1024,2109.4715,94791.7898,17696.8557,709.1298,0.0000,13745.0720,13783.4856,13725.2750,13814.3936,13371.2214,13489.3646,18261.0062,19187.1864,64251.2147,66138.0305,14114.9766,14348.9948,0.0000,0.0000,13872.4314,20915.2533,47948.2044,47025.2276,32698.1847,32020.4689,462507.0000,0.0000,0.0000,
1517,1024,1600.8343,67578.7561,18614.1536,673.2474,0.0000,11964.7559,11909.6818,11895.9218,12046.9388,11844.3548,11941.5280,16066.9441,15450.8519,40378.6220,41751.5406,11651.0758,14337.3217,0.0000,0.0000,14327.7279,14694.0252,28175.1534,27571.2100,20495.5506,20304.3660,345636.0000,0.0000,0.0000,
1529,1024,1400.8166,93031.4706,18074.2568,743.4489,0.0000,8856.0837,8835.9161,11436.6494,12961.5133,13403.2652,14063.0901,15963.9529,12728.3152,31415.0301,30729.6564,9744.9514,9466.1230,0.0000,0.0000,9570.5197,9607.4012,19759.7739,19152.9433,13509.1368,13144.2257,271041.0000,0.0000,0.0000,
1478,1024,3882.4239,129473.6246,21107.4623,691.5108,0.0000,16773.1665,16381.0888,16174.1220,16065.5331,16030.0701,16401.7153,22357.9506,22189.6596,77077.9218,89055.5132,24170.3083,17729.7079,0.0000,0.0000,16504.8940,17103.6239,55636.6787,52060.4762,28974.9931,30224.4709,519923.0000,0.0000,0.0000,
1482,1024,2747.2808,128574.0905,23675.8543,1021.0176,0.0000,17064.2166,17187.3078,18053.5596,16901.8145,17175.6565,16471.4372,23732.7895,25035.7754,75577.0204,76547.8034,16645.6029,17111.0910,0.0000,0.0000,17441.1316,19059.1164,51300.4366,47128.4678,32143.2145,33823.0573,500213.0000,0.0000,0.0000,
1556,1024,427.2130,69962.4098,12237.8607,753.9501,0.0000,8517.5986,8432.6825,8664.3584,8615.0826,7741.2893,7596.9046,8799.5494,8686.5911,18693.2760,18749.5290,7630.1338,7913.3636,0.0000,0.0000,7831.1155,7941.6825,12593.5900,12114.7562,9483.1891,10147.1235,194837.0000,0.0000,0.0000,
1532,1024,1287.0544,76018.6902,12506.9826,698.4577,0.0000,8841.3798,8657.3304,8833.0594,8690.7515,8915.7452,11873.4126,20746.6850,18420.0479,31939.5863,35635.8498,11638.0501,11751.9260,0.0000,0.0000,12133.9062,12658.5724,21880.8816,24035.1279,17034.5884,18171.0634,283878.0000,0.0000,0.0000,
1570,1024,346.5330,32149.1834,5702.4993,659.0842,0.0000,5185.9471,5256.4563,5024.1715,4925.2156,4829.4804,4910.7792,5169.7106,5213.4741,9804.2166,9607.0821,4984.9549,5081.8761,0.0000,0.0000,4985.1370,5065.5487,7171.2995,7142.3277,5818.5546,6539.6154,120272.0000,0.0000,0.0000,
1583,1024,119.0871,12262.1837,1386.7711,811.7706,0.0000,3290.0022,3436.2083,3393.9570,3324.7509,3298.9344,3272.8144,3247.1216,3205.9865,4382.3493,4556.2261,3308.6926,3095.2658,0.0000,0.0000,3038.4292,3192.3174,3842.6694,3934.3297,3549.6281,3395.9237,62178.0000,0.0000,0.0000,
1587,1024,88.9904,11970.9193,1582.6252,751.4046,0.0000,3417.4208,2804.9042,2691.8355,2683.5200,2706.2507,2704.4700,2840.5751,2900.4629,4468.5471,4372.4604,2907.2825,2981.0757,0.0000,0.0000,2843.9879,2928.4243,3505.4025,3425.8804,2760.7226,2686.4483,69870.0000,0.0000,0.0000,
1530,1024,1478.4423,86889.5220,27151.8489,736.9329,0.0000,10200.3821,10291.0363,10127.3304,10316.7036,10139.7735,16016.8601,16107.1843,14527.9865,39074.2589,38365.8122,11927.0469,12249.4511,0.0000,0.0000,11294.7557,10803.8333,24951.5024,25411.8141,19395.5315,17440.7162,313086.0000,0.0000,0.0000,
1499,1024,2383.8011,107330.8338,19727.7786,726.3235,0.0000,14574.6639,14673.1150,14895.6142,18331.6106,14776.7436,14464.0924,20912.0561,25140.7592,68667.3351,70426.1367,17929.7032,17094.1283,0.0000,0.0000,15722.8868,15433.9303,42410.4329,44333.2203,28932.8086,32467.2214,481202.0000,0.0000,0.0000,
1523,1024,1310.1275,76937.2277,18660.9641,692.8002,0.0000,12127.1417,12659.3246,12625.0567,12604.9851,12321.5009,12795.5187,16176.1140,16664.6339,50669.8282,52840.8573,13030.9439,12711.9384,0.0000,0.0000,13030.9799,12958.7587,32172.3007,32963.2548,24497.7965,24867.7180,393378.0000,0.0000,0.0000,
1513,1024,1777.4001,93320.4490,31917.1218,742.8679,0.0000,18157.9798,17903.4171,17316.9276,17164.9784,17812.6117,17161.1894,23717.1916,23438.0491,57216.1403,51191.0774,14099.3428,14525.4206,0.0000,0.0000,15341.9064,14268.9422,35852.0645,34514.7092,25380.2344,18455.4252,381099.0000,0.0000,0.0000,
1578,1024,248.9764,29003.0060,4655.8490,789.1864,0.0000,4834.4410,4897.1953,4718.8079,4789.1418,4747.4556,5083.7490,4820.0440,4929.1743,9487.3702,10254.0340,5123.1144,5033.8708,0.0000,0.0000,4999.1886,4978.3222,6562.4999,6945.4110,5499.4690,5616.2715,118495.0000,0.0000,0.0000,
1560,1024,1062.4765,78514.6818,15163.2945,739.6833,0.0000,9621.5708,9249.2712,9223.9074,9113.8139,8819.7905,8939.2668,10753.5924,11067.1472,27974.6341,28395.2303,8980.0995,9043.9906,0.0000,0.0000,9161.0331,9601.7831,19785.5306,18312.3271,12583.1233,12457.1970,261890.0000,0.0000,0.0000,
1591,1024,105.4891,12128.6461,1365.5723,735.1885,0.0000,3422.1773,3381.8270,3186.4674,3287.7166,3292.8334,3241.2452,3170.1631,3041.3640,4280.6859,4324.3882,3050.2104,2987.0224,0.0000,0.0000,2945.1766,2980.7515,3299.8355,3241.3674,2894.3074,3060.3376,62137.0000,0.0000,0.0000,
1559,1024,503.1963,74322.7599,16447.4895,729.5275,0.0000,10466.1645,10805.0245,10005.1513,9310.2583,9479.5242,9323.0177,11252.7039,11620.3973,26119.6685,27258.4387,9909.9839,10589.3329,0.0000,0.0000,11867.2667,11742.8548,18088.8769,17988.5479,13373.4051,13103.3527,238878.0000,0.0000,0.0000,
1585,1024,155.1454,19830.7476,7773.4129,799.3256,0.0000,4835.0049,5196.4263,5614.0574,4252.6297,4221.3384,4202.1986,4552.8231,7003.2530,9599.6744,9289.7289,5301.5618,5399.7692,0.0000,0.0000,5579.2578,4935.1143,5941.4746,5572.4178,5226.1763,5428.7657,98902.0000,0.0000,0.0000,
1463,1024,6023.9516,226635.1141,38345.2687,668.1951,0.0000,23602.4152,23885.4254,23753.7823,24832.7015,25277.1275,25564.9613,42881.3606,40326.9068,105069.9332,98402.6106,19590.1765,15139.3479,0.0000,0.0000,14876.1862,14760.8186,49227.2434,52203.2680,26310.2648,26599.0005,520528.0000,0.0000,0.0000,
1576,1024,304.3365,52471.2581,5804.9584,869.0691,0.0000,5484.9467,5482.0987,5653.1937,5398.6276,5863.0752,5470.2918,5809.0892,5965.0985,12064.1999,11741.2588,5634.7520,6022.3078,0.0000,0.0000,6685.4496,6810.4879,7871.6481,8116.8272,6397.5215,6394.6116,141689.0000,0.0000,0.0000,
1590,1024,139.9538,18314.1403,2089.8966,937.5708,0.0000,4357.6033,4378.9746,4215.2222,4258.0486,4179.7187,4243.3378,4429.9114,4446.2465,6641.7058,6236.3204,4087.1810,4358.3463,0.0000,0.0000,4066.7319,4163.0423,5042.4172,5030.0902,4447.3823,4578.0835,88383.0000,0.0000,0.0000,
1537,1024,2157.7191,77356.3532,17079.4435,736.3046,0.0000,12563.9229,12604.6214,12807.2194,12962.6848,12779.0193,12049.7430,14843.0391,15149.9953,51430.4627,49477.4119,12137.0314,11892.7926,0.0000,0.0000,11610.7522,11786.3474,34302.8568,36531.1353,19390.5876,19106.0110,391000.0000,0.0000,0.0000,
1512,1024,2072.0263,106506.3068,19936.6338,667.7897,0.0000,14891.5128,15173.9771,14670.7744,15690.4136,14829.9357,15557.7111,24457.1967,28238.7944,75011.2484,72362.9070,16171.4929,16880.8905,0.0000,0.0000,17170.8328,16651.9828,48106.3097,50306.4059,28017.6929,27392.8476,469442.0000,0.0000,0.0000,
1497,1024,3005.6942,140839.5728,30998.7155,679.9328,0.0000,20955.8319,20946.9142,20168.6411,20126.0105,18986.3084,20067.8989,22665.8225,28188.7396,80073.7498,75393.9158,17562.1847,16458.2356,0.0000,0.0000,17065.4508,16754.4832,42840.4690,45236.9554,22276.8109,22610.3843,457692.0000,0.0000,0.0000,
