,V,GraphT,DLoopT,BellmanT,FloydT,BestT,MinEdCT,MaxEdCT,MinEdWT,MaxEdWT,MiECnMaIn,MaECnMaIn,MiEdWeNeWe,MaEdWeNeWe,MinCoefT,MaxCoefT,MinEigT,MaxEigT,MinEcce,MaxEcce,MinKCore,MaxKCore,MinTria,MaxTria,MinTwoHop,MaxTwoHop,EdgeCnt,Perm,pSkip
1499,512,47.8365,2256.9457,307.1846,84.6815,0.0000,553.9681,549.4131,587.4658,612.2904,593.4629,583.5233,611.3149,638.1370,1198.8209,1215.8683,651.9950,631.0512,0.0000,0.0000,596.9354,626.9462,831.9271,801.9230,651.9777,664.4093,31507.0000,0.0000,0.0000,
1476,512,75.2199,6374.6234,416.5917,82.1764,0.0000,1096.0560,1044.5223,1079.6732,1060.6158,934.6001,959.2427,1036.4975,1157.6089,2918.2463,2878.8507,968.8434,1081.1061,0.0000,0.0000,1094.7264,1071.7788,1734.3381,1742.5843,1206.9494,1208.1236,59631.0000,0.0000,0.0000,
1500,512,36.8207,3031.5635,334.7326,83.1659,0.0000,662.3174,642.1050,607.8786,642.1136,663.6199,670.2516,653.4736,701.2058,1542.0430,1505.5935,674.3400,671.1411,0.0000,0.0000,706.2476,664.8928,951.5117,934.1752,682.0083,682.2923,39612.0000,0.0000,0.0000,
1429,512,244.5505,10382.5449,841.4308,80.8034,0.0000,2058.6176,1882.7307,1910.5421,1878.5255,1901.7764,1950.7658,2230.3387,2432.3051,7935.0183,7565.0933,2320.9423,2298.6624,0.0000,0.0000,2225.9765,2204.9360,4438.1051,4920.8584,3332.7097,3182.9175,97632.0000,0.0000,0.0000,
1510,512,17.5489,1523.6459,258.2533,85.6307,0.0000,465.2668,430.3016,431.7901,462.6734,431.8652,458.9296,442.1074,447.0533,758.3000,751.9859,431.1230,455.3523,0.0000,0.0000,431.5240,469.0424,526.2651,513.7630,441.3735,459.3341,23004.0000,0.0000,0.0000,
1508,512,29.2123,2355.0017,323.6692,84.7036,0.0000,574.2000,547.3839,556.6854,551.2104,571.5450,507.4792,569.0468,558.2547,1185.7345,1172.2371,565.8160,547.2135,0.0000,0.0000,535.4147,540.9524,644.2530,670.4396,558.3187,561.2728,31979.0000,0.0000,0.0000,
1458,512,219.4668,9912.0053,673.5441,80.6766,0.0000,1344.8070,1512.6906,1490.8629,1461.7639,1427.9643,1431.5690,1635.2717,1649.5590,5258.9951,5226.7866,1504.6009,1536.7049,0.0000,0.0000,1513.9915,1555.3563,3267.4136,3194.7742,2113.0967,2036.3144,90719.0000,0.0000,0.0000,
1505,512,37.5801,2994.1174,355.7755,84.7215,0.0000,931.2739,649.6653,602.7186,661.2842,609.3418,637.9878,653.8142,934.8254,1437.6296,1386.3814,586.6164,590.8509,0.0000,0.0000,594.4387,580.5163,811.9456,810.3906,657.6813,659.1975,37843.0000,0.0000,0.0000,
1486,512,120.7797,6809.5782,424.5989,83.2888,0.0000,833.0918,987.3629,1055.3659,1151.7665,1080.2313,1088.1681,1192.8120,1146.5087,2890.8483,2962.8154,1018.2526,1018.1502,0.0000,0.0000,1032.6239,865.9519,1669.1868,1550.5483,1035.1887,1048.2973,52404.0000,0.0000,0.0000,
1516,512,9.5327,1051.6016,148.6099,87.4808,0.0000,362.4309,342.4135,364.0666,325.9990,315.7560,318.7719,340.2077,328.3679,469.0217,443.0935,329.4872,331.6746,0.0000,0.0000,357.5160,325.2212,348.6273,351.2933,397.9919,378.1640,14766.0000,0.0000,0.0000,
1427,512,436.8797,9560.2920,1817.5451,79.2674,0.0000,1926.5735,1858.1362,1934.8846,1925.1401,1912.1616,2045.8944,2654.5412,2488.8341,9242.2575,9884.0913,2249.7181,2240.3881,0.0000,0.0000,2173.0145,2117.3439,5550.1528,6393.4545,3560.1666,3620.0359,123168.0000,0.0000,0.0000,
1515,512,7.1466,1060.3786,138.7882,86.0158,0.0000,375.2063,412.4403,375.2129,393.8523,355.2429,349.1007,379.2128,362.3248,473.0357,490.9197,368.8075,371.4681,0.0000,0.0000,366.5726,343.8706,366.5651,387.8548,369.9402,367.9202,13547.0000,0.0000,0.0000,
1477,512,154.1152,7905.0555,471.4899,83.7636,0.0000,1512.6191,1452.4059,1428.3391,1201.8696,1486.0709,1324.6540,1276.7733,1245.1616,3425.7543,3679.4709,1208.2991,1230.5066,0.0000,0.0000,1302.0588,1304.6702,2095.0135,2395.6042,1492.7576,1512.9586,64176.0000,0.0000,0.0000,
1507,512,35.6319,3131.1503,370.2525,84.6901,0.0000,703.3764,724.4093,728.7007,677.2765,672.0754,575.8888,752.2803,781.1842,1567.9200,1508.1155,646.9184,680.0228,0.0000,0.0000,663.1793,631.8871,997.0209,853.6422,693.7574,703.7701,38214.0000,0.0000,0.0000,
1501,512,68.1273,4377.4843,430.2613,84.3955,0.0000,833.3906,906.3837,876.6565,861.3985,1117.0110,1008.7933,1011.2931,960.8505,2439.7658,2129.3970,846.7938,897.1498,0.0000,0.0000,740.9472,782.0398,1394.8766,1232.3043,882.8431,900.2066,46118.0000,0.0000,0.0000,
1444,512,382.8443,9780.7807,953.3923,80.6951,0.0000,1881.3670,1996.3050,2235.6281,2217.8955,2067.6460,1800.8913,1942.3122,1858.0634,7431.7838,7310.9563,1626.8580,1648.4105,0.0000,0.0000,1673.8078,1751.0299,4248.9688,4723.3820,2413.9776,2421.4371,101278.0000,0.0000,0.0000,
1459,512,200.5701,8171.1069,737.4684,80.1182,0.0000,1529.3781,1592.9126,1528.9973,1571.3720,1606.2145,1542.6586,1649.2628,1768.1859,6441.5091,6405.3776,1692.1388,1708.3547,0.0000,0.0000,1716.1179,1684.1621,3811.0747,3809.7502,2716.8268,2667.0012,98133.0000,0.0000,0.0000,
1443,512,249.2823,8568.7717,1109.1258,79.9483,0.0000,1685.0332,1629.0212,1578.3866,1588.7869,1682.4040,2035.0014,1978.4956,2245.5473,8496.6042,8455.6291,1949.2119,1902.7786,0.0000,0.0000,1956.6073,2048.8686,5112.8105,5194.6989,3014.0899,3066.4871,106739.0000,0.0000,0.0000,
1529,512,1.9616,177.9325,67.9693,79.8780,0.0000,164.4633,139.9011,143.1455,140.8966,124.4284,125.8717,147.0544,147.0015,153.3980,134.1157,141.1176,141.7432,0.0000,0.0000,138.3891,141.6322,135.3503,139.5923,121.2802,124.1972,1657.0000,0.0000,0.0000,
1422,512,677.6215,11208.5534,2295.1390,80.1893,0.0000,2487.2431,2436.4281,2398.9174,2319.9034,2178.9811,2117.3800,2638.7965,2754.3539,10406.6685,10540.0110,2177.6387,2154.6763,0.0000,0.0000,2162.0109,2188.2070,6811.5029,6488.5786,3689.6451,3696.5440,127370.0000,0.0000,0.0000,
1430,512,617.3284,10963.5322,2948.7591,103.9996,0.0000,2282.5470,2261.0579,2250.2463,1997.7859,2061.6366,2194.6516,2446.8529,2427.4527,9783.9210,9132.1821,2007.9991,2013.9157,0.0000,0.0000,2065.3983,2063.7467,5208.4804,5253.5379,3642.8320,3712.5301,123222.0000,0.0000,0.0000,
1502,512,103.5851,5278.6431,386.3462,83.6198,0.0000,1049.7787,1070.2109,1049.5734,1135.3373,1052.1536,1188.4249,1271.3986,990.4190,2792.6178,2616.3474,906.8693,927.7050,0.0000,0.0000,905.7034,885.2649,1569.4597,1552.0215,983.0397,1254.0759,52639.0000,0.0000,0.0000,
1484,512,114.4765,8240.1601,549.6083,82.0367,0.0000,1296.2106,1216.4518,1164.0567,1200.8007,1166.7127,1335.3880,1454.5823,1284.8087,4345.3062,4547.6706,1443.3650,1354.9361,0.0000,0.0000,1408.3631,1433.1291,2675.4066,2696.1151,1891.7067,1914.7880,76300.0000,0.0000,0.0000,
1488,512,105.9602,9033.8786,499.5129,81.4370,0.0000,1165.9645,1100.0573,1215.1128,1211.3474,1199.4337,1186.5684,1345.5141,1341.1386,4477.0081,4139.6651,1255.9546,1228.7703,0.0000,0.0000,1211.2913,1252.3550,2646.6029,2485.0023,1561.5831,1566.7790,72522.0000,0.0000,0.0000,
1528,512,9.4733,1439.1776,199.9858,85.5358,0.0000,424.3481,362.8928,366.8469,398.4757,392.0975,420.0259,406.3028,406.5142,517.1838,502.2871,380.9483,404.4977,0.0000,0.0000,400.6403,423.1427,430.6686,435.6941,444.3074,416.5513,17062.0000,0.0000,0.0000,
1472,512,308.6551,9537.6015,1060.2736,81.8534,0.0000,2020.7517,1594.7897,1952.2551,1833.0973,1633.1292,1758.1657,1935.6155,1798.1145,5380.9446,5324.6310,1415.7715,1408.8813,0.0000,0.0000,1413.2442,1403.6780,3508.9464,3516.3204,1899.4182,1838.5407,91784.0000,0.0000,0.0000,
1474,512,147.7158,10583.7838,672.9224,82.2721,0.0000,1988.4105,1988.0295,1786.6893,1778.4265,1497.1678,1513.5325,1689.7687,1934.0621,5734.6414,5617.0743,1631.8817,1611.0317,0.0000,0.0000,1654.4626,1661.1581,3771.2504,3577.5919,2371.7621,2241.2092,88083.0000,0.0000,0.0000,
1478,512,183.5544,8777.5624,737.4579,81.3526,0.0000,1584.0306,1579.0286,1535.4355,1484.9499,1478.1447,1457.6297,1718.8521,1804.6273,6560.6951,5922.9016,1760.3053,1782.0936,0.0000,0.0000,1763.6052,1758.2814,3752.4673,3367.3856,2535.2335,2379.2993,94293.0000,0.0000,0.0000,
1534,512,19.7944,1733.0892,243.0819,85.4117,0.0000,412.6048,416.0575,435.8235,397.2972,397.2802,397.1461,388.1940,393.5250,632.2345,629.7393,381.4166,381.3560,0.0000,0.0000,377.2132,395.6529,425.6102,421.0069,388.3915,391.0115,20508.0000,0.0000,0.0000,
1514,512,79.6852,4572.2564,366.0824,83.9968,0.0000,950.3726,899.3097,842.1889,929.0167,958.6912,892.2303,856.1082,859.8374,2164.5648,2201.2722,908.2579,940.7452,0.0000,0.0000,969.1441,829.8630,1328.2714,1477.9318,906.3150,872.9232,47241.0000,0.0000,0.0000,
1470,512,366.2116,10172.3430,2525.7132,80.8183,0.0000,1841.2061,1592.0549,1586.5405,1599.1773,1579.5326,1516.5782,1701.3229,1814.0764,6663.2099,6832.3658,1781.0727,1755.9170,0.0000,0.0000,1750.5157,1776.2853,4382.1844,4079.1789,2710.2278,2635.8494,97753.0000,0.0000,0.0000,
1540,512,3.2948,406.0507,95.1185,86.4079,0.0000,224.4770,229.8829,321.0089,500.8700,462.1200,217.1948,253.1523,239.5542,249.8966,245.1319,228.3282,229.2217,0.0000,0.0000,228.0942,225.8774,225.0277,227.9136,260.9865,229.4755,5119.0000,0.0000,0.0000,
1442,512,532.2998,10804.3332,2093.1946,79.7836,0.0000,2261.7998,2140.7257,2385.9079,2551.5541,2252.0894,2302.1396,3046.0225,2662.3141,10848.0765,9682.0436,2285.4799,2289.6142,0.0000,0.0000,2269.8340,2192.7772,6031.6531,6271.4004,3684.7619,3575.4796,121171.0000,0.0000,0.0000,
1533,512,36.7647,2143.1969,288.7458,85.2689,0.0000,570.5451,548.9624,574.0948,552.9764,614.8144,613.2577,603.1776,559.1339,1040.9136,985.1638,480.0043,525.3475,0.0000,0.0000,568.0634,544.6242,663.3575,700.6012,516.5295,510.6737,28176.0000,0.0000,0.0000,
1450,512,630.2899,10300.7061,3536.5829,79.9479,0.0000,1866.3718,1809.0406,1952.3675,1884.5825,1899.9819,1989.5030,2598.2048,2710.2610,9230.8284,9504.6043,2200.7245,2095.0092,0.0000,0.0000,2121.5166,2127.5630,5354.4769,5326.1103,3529.6162,3478.6112,125184.0000,0.0000,0.0000,
1536,512,18.1538,1768.9011,238.9663,106.2145,0.0000,479.7853,484.4023,452.7596,451.2390,741.2217,538.3265,493.6440,470.4408,747.4753,722.5759,448.2429,448.6232,0.0000,0.0000,449.5687,475.0291,514.6074,504.1116,446.6476,407.9646,21357.0000,0.0000,0.0000,
1532,512,39.6938,2976.0608,328.3168,83.6397,0.0000,677.9706,551.2864,581.3119,550.9146,535.1251,740.2339,710.0876,649.3772,1381.4229,1455.7736,634.4198,573.0874,0.0000,0.0000,581.2501,600.1906,763.6818,798.7882,638.2634,621.1089,35957.0000,0.0000,0.0000,
1535,512,27.3093,2141.7949,295.6626,84.4492,0.0000,532.8227,535.7465,559.1526,492.7540,486.4804,539.5608,543.6627,534.9762,999.4305,1123.5610,537.8511,542.9567,0.0000,0.0000,583.8636,554.2584,693.0697,733.0272,568.1933,610.9022,29476.0000,0.0000,0.0000,
1520,512,50.2278,4714.5287,371.9003,101.8241,0.0000,760.5626,833.1269,769.7643,767.5609,805.0471,896.6523,834.5945,761.6789,1993.2609,1900.5463,742.7032,733.7612,0.0000,0.0000,774.2803,782.7124,1201.0944,1276.1905,974.6111,988.5943,47414.0000,0.0000,0.0000,
1454,512,567.4298,8848.4118,1796.8599,78.7619,0.0000,2009.6377,2010.7223,1912.6873,1956.1633,1989.8005,1972.6994,2574.4891,2934.3608,9559.1690,9788.4994,2272.1193,2167.0866,0.0000,0.0000,2271.5207,2287.1880,5786.0101,5569.9562,3677.2540,3706.2699,127580.0000,0.0000,0.0000,
1525,512,58.9366,3600.4382,358.6641,83.2615,0.0000,687.3843,641.7372,682.6279,806.7426,781.9177,749.1966,673.1198,889.1917,1804.7572,1741.0664,749.0457,787.1144,0.0000,0.0000,732.2633,736.3847,1064.5205,1095.9596,797.0282,864.7818,41016.0000,0.0000,0.0000,
1482,512,238.9182,8861.9467,1095.0108,81.1482,0.0000,1577.8724,1578.9336,1543.7074,1580.4269,1597.7312,1554.4795,1887.3466,1830.9303,7005.6228,7041.8437,1818.5077,1856.1552,0.0000,0.0000,1813.2319,1809.5161,3868.7942,3744.8191,2579.3285,2534.2881,100602.0000,0.0000,0.0000,
1509,512,118.7364,8028.3238,473.4699,82.2150,0.0000,1449.3600,1488.4662,1203.8660,1380.6254,1322.2525,1194.7760,1290.5632,1265.5345,3582.8358,3641.8164,1211.8167,1192.7236,0.0000,0.0000,1164.2368,1189.6945,2289.0212,2126.8947,1334.5455,1417.2199,65683.0000,0.0000,0.0000,
1548,512,2.1114,295.4197,82.5103,84.9976,0.0000,177.2724,179.8510,180.9569,177.3178,159.5821,162.5005,181.8810,182.2320,208.4718,187.6532,182.4398,181.7977,0.0000,0.0000,180.4414,185.4809,173.7177,173.4747,185.4722,187.3786,3024.0000,0.0000,0.0000,
1461,512,445.0965,10736.6431,3186.0709,79.7246,0.0000,2125.4233,2100.8798,2312.6334,2380.8365,2432.5217,2345.4135,2402.7662,2749.1041,8599.5123,8166.2257,1845.8303,1828.5493,0.0000,0.0000,1916.3509,1873.3232,4462.0458,4841.2553,3294.5992,3214.2981,113606.0000,0.0000,0.0000,
1513,512,115.8918,6709.4691,411.0007,82.8728,0.0000,1102.7084,1124.2599,1084.7603,1073.0091,966.0209,1057.3115,1227.9612,1204.9219,3011.1588,2993.8969,954.8746,990.8564,0.0000,0.0000,1040.5843,1002.6396,1725.2900,1799.4611,1176.8751,1176.2608,57916.0000,0.0000,0.0000,
1457,512,449.9399,9887.5591,1805.0234,80.5187,0.0000,2099.0268,2294.6931,2176.3828,2206.2323,2330.6878,2415.7570,3151.8520,3034.6762,9299.1331,9360.1012,2112.2486,2128.1628,0.0000,0.0000,2157.6971,2205.7086,5621.0266,5124.9423,2836.2611,3114.3269,115010.0000,0.0000,0.0000,
1546,512,3.9425,522.0760,137.8405,84.1835,0.0000,291.3501,317.4091,244.3287,244.8066,228.8496,229.5514,243.2786,243.9585,283.7984,240.6143,217.5778,218.0805,0.0000,0.0000,271.5022,445.3162,447.7587,360.9203,257.2560,257.2796,6594.0000,0.0000,0.0000,
1466,512,432.8490,10369.9688,3450.5292,81.6281,0.0000,2352.4392,2016.9599,2237.4794,2338.6313,2492.0751,2026.0833,2285.3263,2400.4335,8903.8805,8643.1707,1941.5175,2001.2621,0.0000,0.0000,1940.2334,1831.6269,4670.7709,4353.8151,2878.9141,2891.7535,113014.0000,0.0000,0.0000,
1553,512,3.3553,547.9809,156.5105,84.7638,0.0000,257.1339,256.5413,257.5049,259.7592,264.3320,211.1039,224.0629,224.8518,250.4142,250.4299,222.6405,221.9615,0.0000,0.0000,222.3505,223.8231,252.0287,227.5831,230.8399,232.1575,7098.0000,0.0000,0.0000,
1490,512,234.5606,8235.1920,886.8976,79.7894,0.0000,1560.0777,1567.9305,1682.0229,2214.1243,1719.7361,1678.2712,1914.4991,1986.8535,7323.4527,7411.1473,1739.6334,1779.1857,0.0000,0.0000,1789.8322,1692.2039,3970.9854,3792.1201,2529.6068,2580.3674,103248.0000,0.0000,0.0000,
1481,512,292.4280,7924.0009,1836.7360,79.1833,0.0000,1671.9794,1714.2327,1702.1089,1752.4592,1618.3108,1753.9082,1984.6491,2091.1789,8755.0660,8481.3024,2066.6187,2073.9570,0.0000,0.0000,1937.6198,2033.8207,4742.3640,5457.7284,3103.9741,3188.0711,112762.0000,0.0000,0.0000,
1558,512,5.0776,714.8359,117.2194,86.2111,0.0000,293.5338,295.2075,296.4374,297.8297,290.6289,313.4054,299.4060,304.1773,349.0910,353.3882,324.7393,302.9101,0.0000,0.0000,301.3629,299.9422,308.0524,309.5277,331.2388,310.3298,9406.0000,0.0000,0.0000,
1550,512,12.0924,1637.5760,205.2406,86.2457,0.0000,395.1529,399.3659,405.2533,418.1809,388.4728,398.2466,405.2040,408.6213,599.7362,579.6411,403.6625,410.9918,0.0000,0.0000,361.3814,359.0718,395.1518,397.3451,389.4448,375.7922,17451.0000,0.0000,0.0000,
1485,512,288.1158,8009.5450,1657.2166,79.5307,0.0000,1780.0264,1760.7570,1747.9960,1716.0732,1759.9287,1823.5129,2072.1920,2107.0022,8272.5723,8296.3256,1870.3753,1906.4211,0.0000,0.0000,1908.2695,1844.9013,4440.7072,4366.8929,2853.3331,2868.2178,112743.0000,0.0000,0.0000,
1555,512,9.1723,1514.1971,273.8406,84.6385,0.0000,376.0289,379.4127,384.7677,383.5845,377.1348,373.8169,329.8539,332.4745,463.0265,518.0430,389.2834,388.1781,0.0000,0.0000,381.4324,382.1286,436.7094,421.0827,392.3066,392.9206,15609.0000,0.0000,0.0000,
1489,512,382.9030,10590.7895,809.4354,80.3933,0.0000,1715.0435,1763.4575,1942.8067,1897.2419,1870.7334,1840.9469,2329.5058,1950.5923,6873.7479,6918.7849,1777.6989,1736.1611,0.0000,0.0000,1758.2501,1671.3880,4290.8842,4066.1720,2486.9623,2518.9840,99512.0000,0.0000,0.0000,
1487,512,310.8183,8470.7403,1154.7887,80.3371,0.0000,1701.7906,1691.2234,1780.5381,1786.3574,1820.3074,1779.8025,2043.8075,2054.7565,8117.9417,8145.0679,1854.9832,1962.1951,0.0000,0.0000,1849.4430,1807.3721,4373.4837,3992.8557,2882.8536,2884.3144,110597.0000,0.0000,0.0000,
1504,512,228.0263,9778.9834,689.7917,81.7177,0.0000,1839.2571,1729.7016,1691.6526,1592.3717,1546.9611,1528.3813,1771.4046,1825.0561,5274.8236,5350.7184,1646.6053,1592.9183,0.0000,0.0000,1541.2102,1523.1526,3241.4302,3219.7385,2182.2948,2132.8959,83368.0000,0.0000,0.0000,
1494,512,241.2049,8461.5879,1323.1145,80.3596,0.0000,1723.2977,1745.3328,1674.7638,1764.5160,1701.7757,1813.4529,1876.7484,1980.2713,7467.1081,7387.4622,1732.2553,1641.2233,0.0000,0.0000,1719.2977,1708.9934,3862.8994,3818.0538,2601.9033,2546.6770,103836.0000,0.0000,0.0000,
1567,512,2.5397,379.3666,96.3426,83.1215,0.0000,249.1538,247.3138,248.3024,254.6317,173.1743,173.7241,186.7922,187.4145,198.7705,198.4953,187.0004,186.5991,0.0000,0.0000,185.9227,186.0533,185.3314,213.1337,190.6479,190.9269,4680.0000,0.0000,0.0000,
1496,512,283.8556,9512.7988,921.6744,80.5505,0.0000,1976.0379,1966.5344,1859.4730,1966.9774,1742.4812,1810.1628,1885.1723,1900.6692,6178.5696,6164.3916,1738.1000,1701.5131,0.0000,0.0000,1660.2394,1654.0991,3710.2262,3675.3889,2537.2149,2526.8450,94398.0000,0.0000,0.0000,
1467,512,452.5469,11251.9993,3627.3114,79.4068,0.0000,2751.8164,2696.0128,2522.9192,2379.7367,2024.7100,1962.2187,2347.6192,2371.6959,9559.1398,9445.1579,1999.7712,2043.7831,0.0000,0.0000,1991.4137,1963.5907,5919.8611,4716.3259,3395.2919,3334.8629,123714.0000,0.0000,0.0000,
1570,512,2.2014,358.2062,89.6910,110.5567,0.0000,204.7352,207.4532,212.2927,184.4495,170.7740,171.7110,185.0932,184.7977,195.2723,195.1192,210.9386,183.5805,0.0000,0.0000,181.0053,183.7133,182.0897,182.1995,186.4496,187.8298,4304.0000,0.0000,0.0000,
1542,512,40.4552,3520.6703,331.8751,83.4485,0.0000,654.0044,624.3797,667.7991,712.9962,610.8217,612.7798,659.6865,740.7660,1594.0588,1505.0274,622.6132,611.7471,0.0000,0.0000,605.7041,721.1440,977.6106,913.4411,680.6192,706.3401,40208.0000,0.0000,0.0000,
1483,512,422.6704,9388.8629,2022.1439,80.7513,0.0000,1846.8464,1829.0390,1787.0642,1799.1826,1897.9962,1979.4348,2314.5093,2347.3620,9114.7797,9085.7391,2110.6651,2009.9843,0.0000,0.0000,1919.8150,1992.2608,4707.3522,4628.1082,3167.4693,3133.2083,120699.0000,0.0000,0.0000,
1571,512,3.5118,488.9650,100.1086,86.5125,0.0000,210.7301,212.9627,213.4061,210.2080,198.6665,199.3509,213.1799,214.1677,262.6433,235.2121,212.7642,215.1377,0.0000,0.0000,212.3594,212.6442,216.8166,216.1399,257.2828,258.5507,6308.0000,0.0000,0.0000,
1523,512,141.1509,8250.0113,568.8002,96.3578,0.0000,1436.5811,1181.7985,1425.6114,1351.9759,1290.7966,1316.9409,1396.1279,1249.0632,3446.8691,3382.4390,1063.9001,1054.3605,0.0000,0.0000,1053.3863,1058.6065,2242.6359,2040.5973,1334.2602,1243.1677,65571.0000,0.0000,0.0000,
1511,512,139.0917,9248.3782,611.2974,80.6052,0.0000,1527.3684,1537.3325,1699.2819,1614.5057,1568.3931,1470.8484,1561.5451,1570.0506,4983.2787,4798.4554,1412.8055,1407.4167,0.0000,0.0000,1386.3249,1412.4340,2948.8309,3146.3974,1880.2437,1929.5720,83026.0000,0.0000,0.0000,
1498,512,325.7659,9058.0884,1112.7971,79.8791,0.0000,1798.5395,1702.3690,1711.3398,1707.1221,1668.9522,1687.0834,2153.5300,1956.4729,7377.1338,7789.7110,1718.2623,1695.0829,0.0000,0.0000,1676.2261,1673.2538,3807.1450,3704.0005,2520.9024,2598.7535,103780.0000,0.0000,0.0000,
1465,512,631.0743,10518.6292,2769.3807,80.2739,0.0000,2426.3915,3105.7968,2520.7477,2558.3358,2465.6624,2254.3798,3071.4968,3275.8896,10283.4440,10076.1609,2309.5752,2347.3411,0.0000,0.0000,2315.2947,2230.2046,6141.5648,5969.6186,3783.3771,3842.6216,125146.0000,0.0000,0.0000,
1560,512,35.0607,3321.5755,328.2371,84.3526,0.0000,584.1280,569.7345,559.8967,541.0450,486.8986,486.2497,505.8776,549.1817,1119.2321,1218.0397,625.7956,635.9952,0.0000,0.0000,589.5547,558.0396,762.0962,607.0413,529.5059,627.9113,30702.0000,0.0000,0.0000,
1512,512,169.9604,8817.6320,907.6103,81.6813,0.0000,1454.0715,1457.0029,1523.3785,1541.9203,1585.8395,1627.7733,1679.5405,1762.7551,5317.4441,5249.0369,1519.5716,1501.7441,0.0000,0.0000,1485.9713,1524.6670,3074.3693,3009.4989,2178.4391,2063.4631,89478.0000,0.0000,0.0000,
1492,512,486.9565,11176.9360,2802.0817,82.1489,0.0000,1842.7433,1873.0379,1806.1047,1802.7000,1895.7131,1977.3539,2423.3997,2637.3683,7959.5324,8000.5255,1672.5130,1673.7200,0.0000,0.0000,1636.4524,1652.6386,4541.3179,4773.5097,2547.3746,2508.9937,111977.0000,0.0000,0.0000,
1575,512,5.2422,829.9258,201.8225,84.8860,0.0000,387.6974,307.5072,311.1526,314.5452,301.8493,334.7260,313.5280,314.0963,361.4868,397.3178,314.2453,316.5354,0.0000,0.0000,307.5871,309.6063,321.9838,320.6599,301.9638,272.2660,9902.0000,0.0000,0.0000,
1549,512,47.4588,4343.5989,351.6744,83.1870,0.0000,785.1996,735.0752,775.4028,740.3019,687.7908,727.6252,707.3083,708.7506,1769.0342,1708.6492,708.9384,782.5039,0.0000,0.0000,745.1418,755.8245,1071.6753,1129.5941,868.3310,815.7699,44113.0000,0.0000,0.0000,
1521,512,133.9778,8559.9717,585.4476,82.2827,0.0000,1292.4274,1347.3870,1341.4905,1419.8751,1420.9636,1248.6541,1365.6228,1477.2533,4615.1304,4622.5792,1414.8668,1395.3448,0.0000,0.0000,1426.9870,1399.7774,2960.5124,3017.7928,1741.7924,1815.4531,80851.0000,0.0000,0.0000,
1526,512,181.5033,9014.8121,553.5223,81.7945,0.0000,1384.4219,1281.1792,1217.9577,1246.7277,1299.7040,1297.3372,1368.0212,1327.1768,4249.5023,4257.2649,1331.9360,1307.8942,0.0000,0.0000,1325.7829,1353.2890,2445.2491,2436.3430,1688.7649,1810.4304,75742.0000,0.0000,0.0000,
1527,512,169.5528,8937.2864,600.8744,82.8684,0.0000,1433.8759,1426.2253,1508.1289,1338.6423,1311.3438,1252.0962,1357.5586,1367.2212,3979.4746,4018.7181,1306.1061,1330.0530,0.0000,0.0000,1298.8419,1348.4276,2550.4546,2744.9148,1619.4738,1713.5222,70697.0000,0.0000,0.0000,
1582,512,9.4902,871.9074,134.2166,86.1196,0.0000,355.2086,387.8505,361.6051,354.6809,368.6121,372.2689,384.0602,355.4975,457.2202,472.0958,361.2381,362.1347,0.0000,0.0000,390.6257,361.0649,376.0631,373.6998,362.0027,361.2505,13018.0000,0.0000,0.0000,
1584,512,9.2466,1362.4451,141.5107,86.8327,0.0000,338.8229,351.6204,350.9991,347.2961,364.0979,334.4820,348.9473,356.1311,487.9729,488.1053,369.0335,320.0213,0.0000,0.0000,321.7232,320.2973,342.9217,343.4771,334.9997,336.2311,14648.0000,0.0000,0.0000,
1564,512,39.3017,3452.0031,354.7868,83.4465,0.0000,700.6115,675.0943,673.7860,669.2888,655.8057,638.9266,696.7951,740.0114,1653.5889,1511.7328,647.8118,665.6957,0.0000,0.0000,672.9608,711.2474,1036.0849,954.8798,787.3418,924.9169,40959.0000,0.0000,0.0000,
1495,512,349.2337,10812.3397,1650.0478,79.5511,0.0000,1949.9274,1905.9754,1878.8238,1982.7549,1952.7269,2035.1132,2491.9600,2628.0555,8851.4943,8447.7059,1956.3624,1935.2887,0.0000,0.0000,1971.3373,1947.8697,4501.3470,4538.7189,3126.9893,3367.8543,115837.0000,0.0000,0.0000,
1497,512,391.4714,8546.4832,2363.9935,79.4787,0.0000,1916.5216,1981.6971,1989.0020,1962.4676,1863.8084,1938.4190,2267.5396,2365.7400,9015.3030,8651.6925,1873.6906,1859.0267,0.0000,0.0000,1879.0450,1866.6727,4517.0198,4550.5760,3283.9860,3583.2998,121234.0000,0.0000,0.0000,
1473,512,778.6747,12977.1773,3708.7832,79.9138,0.0000,1998.1980,2313.6321,2166.6954,2445.3255,2480.6330,2225.1674,2713.7181,2800.7924,10139.7474,10218.4486,2119.3086,2104.1315,0.0000,0.0000,2098.6009,2103.4638,6096.2587,6438.6600,3649.5543,3739.7627,128986.0000,0.0000,0.0000,
1557,512,70.5933,4633.9445,356.1538,83.5998,0.0000,791.3460,831.8631,909.5189,879.4459,785.2793,793.4155,858.6076,827.4687,1932.1046,1989.1035,884.7690,886.7354,0.0000,0.0000,725.1820,709.9397,1347.2244,1330.5361,1044.3819,1015.5802,45500.0000,0.0000,0.0000,
