,V,GraphT,DLoopT,BellmanT,FloydT,BestT,MinEdCT,MaxEdCT,MinEdWT,MaxEdWT,MiECnMaIn,MaECnMaIn,MiEdWeNeWe,MaEdWeNeWe,MinCoefT,MaxCoefT,MinEigT,MaxEigT,MinEcce,MaxEcce,MinKCore,MaxKCore,MinTria,MaxTria,MinTwoHop,MaxTwoHop,EdgeCnt,Perm,pSkip
694,512,1.0829,120.2968,43.2305,70.1790,0.0000,67.4979,104.0256,91.9742,75.7958,53.4396,53.5291,69.3446,95.5589,75.7678,75.3927,73.6437,76.5640,0.0000,0.0000,75.4562,101.4637,73.0083,75.1752,71.9317,75.9765,791.0000,0.0000,0.0000,
689,512,2.3022,168.7064,49.6747,70.7288,0.0000,77.9262,106.0350,103.8747,91.6132,58.1586,58.7753,77.9182,104.6168,86.3821,85.7198,83.8613,86.1816,0.0000,0.0000,106.5673,85.7119,82.9190,86.0255,81.4373,110.3468,981.0000,0.0000,0.0000,
684,512,1.2917,219.2689,51.8802,72.1864,0.0000,82.8156,92.9113,119.5440,111.7653,71.2081,65.2795,84.3864,92.8820,113.2798,93.0784,89.5468,93.5221,0.0000,0.0000,112.0212,93.1176,87.2957,93.5741,88.7201,120.9415,1169.0000,0.0000,0.0000,
682,512,1.4596,226.5312,53.0478,71.9303,0.0000,85.5722,92.9263,92.7552,170.3134,66.7995,67.7763,87.3608,93.1590,112.6820,92.5707,90.7875,93.2793,0.0000,0.0000,114.0671,92.5457,88.2817,92.4517,89.1495,122.9025,1139.0000,0.0000,0.0000,
705,512,1.1797,175.4089,41.1885,76.7109,0.0000,55.9148,67.8590,67.8581,88.9554,44.5323,45.1836,62.6402,68.3402,64.2381,67.9274,92.1034,71.1357,0.0000,0.0000,67.6797,68.8555,65.3657,68.6511,89.4042,79.2093,667.0000,0.0000,0.0000,
700,512,1.3173,141.4872,53.7293,88.1763,0.0000,75.9111,75.8452,75.7532,75.7036,51.2287,72.8203,71.7074,75.8225,75.8562,75.5135,75.1514,100.7482,0.0000,0.0000,73.1156,76.1721,74.1061,76.3096,96.0072,89.2374,792.0000,0.0000,0.0000,
696,512,1.0534,146.3532,47.1457,70.5877,0.0000,169.6756,78.4815,77.9776,78.1138,52.4041,74.6232,71.3444,78.2436,78.0045,77.9391,77.0672,103.8186,0.0000,0.0000,77.0342,80.8320,75.2654,78.1801,98.6577,89.1785,844.0000,0.0000,0.0000,
708,512,1.2749,138.9185,37.4168,69.8291,0.0000,61.3243,67.9660,68.2607,87.9387,44.9471,45.1546,62.3121,67.6153,64.3348,88.0822,68.9803,69.9763,0.0000,0.0000,66.7888,67.7133,64.5079,67.2614,89.3697,76.4153,659.0000,0.0000,0.0000,
687,512,1.2942,203.5146,53.0101,72.4115,0.0000,84.6950,93.6426,131.5858,99.7710,67.1700,67.1814,84.2501,154.2071,94.5344,94.7269,87.9239,118.9465,0.0000,0.0000,93.8875,94.5120,88.2577,115.4281,101.0486,95.9161,1182.0000,0.0000,0.0000,
712,512,1.0615,87.8446,37.8578,69.5446,0.0000,58.6268,86.6792,66.1942,66.1215,42.1599,42.4442,62.7613,66.3873,83.1474,66.2338,69.3591,72.1785,0.0000,0.0000,64.7085,65.9167,85.4864,76.7155,65.4255,67.0970,649.0000,0.0000,0.0000,
710,512,1.5611,100.1401,40.4350,69.9111,0.0000,59.1141,69.0984,89.1611,67.7822,45.2361,45.6850,62.7537,68.2259,90.0928,70.1162,67.1878,69.1772,0.0000,0.0000,67.8845,68.0804,89.6088,80.7248,68.2474,68.6348,658.0000,0.0000,0.0000,
695,512,1.2499,175.9929,51.5593,70.9652,0.0000,116.4002,93.0100,86.7485,86.9057,61.2140,61.8697,102.9106,87.0220,86.9729,86.8100,107.3439,90.8599,0.0000,0.0000,85.4446,86.9940,81.9949,149.1773,86.9679,87.9158,1001.0000,0.0000,0.0000,
714,512,1.0396,85.2229,35.5255,69.3780,0.0000,59.1616,89.8661,68.9090,68.8599,44.6584,45.0395,65.9993,90.8014,63.6530,68.2049,71.7289,72.5705,0.0000,0.0000,67.3639,90.5004,76.1554,71.3379,65.4491,69.3602,652.0000,0.0000,0.0000,
701,512,1.3201,178.0807,53.6146,83.4896,0.0000,73.1369,83.4498,83.3344,103.7416,57.4104,57.5627,76.5294,83.9404,84.3934,107.1423,79.5471,84.4894,0.0000,0.0000,82.0931,84.5337,107.0959,91.7138,79.4503,84.6542,964.0000,0.0000,0.0000,
693,512,1.3206,203.9110,68.1898,71.0102,0.0000,104.9572,98.5059,92.2625,92.3441,66.4006,87.8862,85.3063,92.8486,93.6035,115.6250,90.5340,92.6966,0.0000,0.0000,87.7574,92.4019,114.4123,101.7208,87.6737,92.5632,1138.0000,0.0000,0.0000,
698,512,1.2666,211.3002,58.6201,89.2546,0.0000,84.2186,89.7711,89.6740,89.7129,84.1826,63.8776,78.3371,90.2831,90.0582,112.1447,84.2949,90.7081,0.0000,0.0000,87.8806,108.8126,95.8055,92.9090,82.4709,90.1272,1059.0000,0.0000,0.0000,
702,512,1.3792,200.7254,47.9337,77.9505,0.0000,76.6468,85.7004,85.6266,106.9485,60.3247,60.9048,78.5639,85.7120,109.3912,85.7614,81.3974,86.6306,0.0000,0.0000,81.2433,113.2873,91.0098,86.2768,80.4259,86.0755,990.0000,0.0000,0.0000,
719,512,1.2252,88.7373,39.7210,88.8876,0.0000,58.9013,66.8951,66.7632,66.8697,42.9315,42.5718,86.1644,67.2246,66.6195,67.0008,68.4662,70.7195,0.0000,0.0000,93.5167,76.8936,66.8250,67.2594,63.2725,67.0391,650.0000,0.0000,0.0000,
699,512,1.2680,191.3200,66.1104,90.3130,0.0000,83.5225,90.5789,90.8286,110.9354,62.8340,62.6601,83.6696,91.2397,91.7883,114.6684,83.6903,91.3713,0.0000,0.0000,88.5413,115.0793,98.6561,93.0898,83.6487,92.3617,1125.0000,0.0000,0.0000,
697,512,1.3057,210.0822,62.5882,89.3006,0.0000,91.6378,94.6450,94.3290,94.7344,89.0396,67.9504,86.7334,95.2776,117.1893,95.8582,89.8267,95.3032,0.0000,0.0000,93.7179,123.7113,94.7183,95.8768,86.4799,95.8362,1194.0000,0.0000,0.0000,
706,512,1.1433,216.6005,48.3142,71.9103,0.0000,75.2122,83.6679,103.8612,83.8325,58.0704,59.8410,76.2802,107.4999,84.3537,83.8171,82.3100,84.5192,0.0000,0.0000,103.7746,98.1992,82.8971,84.4955,78.6069,84.2111,956.0000,0.0000,0.0000,
704,512,1.2488,216.9884,51.5509,72.4802,0.0000,83.2738,86.4760,106.7230,86.2975,59.6998,60.2138,82.5158,108.5480,90.7925,87.0165,85.7602,88.7352,0.0000,0.0000,107.8223,98.0400,85.8135,86.7301,82.2918,86.9878,1030.0000,0.0000,0.0000,
707,512,1.1299,255.4506,47.7421,71.4103,0.0000,77.2127,106.8309,86.7560,86.9345,61.1186,60.0954,79.0932,109.7793,87.4106,87.6179,85.3784,109.7501,0.0000,0.0000,96.7037,87.7771,83.7832,86.6805,79.2070,109.3920,990.0000,0.0000,0.0000,
703,512,1.2403,243.1464,51.7138,71.8548,0.0000,87.2003,93.4790,113.8530,93.6291,65.1852,65.2228,88.0465,117.9191,94.7418,94.8721,90.4394,119.4720,0.0000,0.0000,103.1864,95.0606,90.1382,93.8115,87.2016,116.4542,1144.0000,0.0000,0.0000,
709,512,1.3252,191.4251,52.0225,71.4098,0.0000,88.1133,112.9758,91.2779,91.1337,64.0344,64.5381,110.0325,90.8680,91.3202,91.0495,108.8439,107.7113,0.0000,0.0000,91.0384,91.7106,86.0275,90.9021,109.5733,91.6085,1135.0000,0.0000,0.0000,
721,512,1.0588,158.8219,41.7580,71.4548,0.0000,67.8192,76.7155,76.7716,100.2991,54.1864,54.7485,71.2258,77.6300,77.1522,102.0192,86.4024,78.7981,0.0000,0.0000,77.6939,77.2208,74.7466,77.4252,95.7345,77.3998,819.0000,0.0000,0.0000,
711,512,1.1419,158.2401,49.7557,71.1487,0.0000,96.8621,85.1154,85.1040,85.5078,60.1482,83.1731,77.3524,85.8024,86.5406,86.1529,132.9963,111.4028,0.0000,0.0000,87.9926,85.4580,82.4603,85.3341,103.8557,86.0037,994.0000,0.0000,0.0000,
726,512,1.1842,101.7942,40.4784,69.9345,0.0000,58.6895,91.0572,67.6407,67.3536,46.3906,46.3345,62.0008,88.7485,78.6266,71.5309,68.8189,70.4150,0.0000,0.0000,66.4515,67.9386,67.0411,89.8963,63.3722,68.3931,646.0000,0.0000,0.0000,
720,512,1.2316,169.8706,49.2484,71.6160,0.0000,72.8420,83.6747,85.6256,107.4581,57.9076,58.3098,76.2127,84.0316,103.0564,102.2118,81.5322,86.1980,0.0000,0.0000,82.1917,84.9910,79.6252,107.9962,80.5377,86.5307,950.0000,0.0000,0.0000,
717,512,1.2988,188.9656,48.6089,71.9660,0.0000,80.3045,86.1008,85.5929,108.4755,58.0590,57.0815,78.5743,84.9411,107.6185,99.1987,83.5768,85.7158,0.0000,0.0000,81.2911,84.8372,82.3288,109.0038,77.9392,86.0126,963.0000,0.0000,0.0000,
715,512,1.0975,170.2946,69.4480,71.2091,0.0000,84.5314,91.1347,90.7193,90.8472,86.3369,65.4089,82.6716,91.1842,90.8796,121.8810,90.2968,91.8382,0.0000,0.0000,89.1886,90.5604,86.3957,114.3928,87.2248,91.8180,1103.0000,0.0000,0.0000,
713,512,1.1828,195.2326,70.4142,70.8202,0.0000,85.2650,92.4378,92.3809,115.2689,67.4830,67.2026,86.4255,93.0659,112.1153,110.6926,89.7889,93.3992,0.0000,0.0000,91.1030,92.5297,110.2373,92.6687,86.7403,93.0627,1112.0000,0.0000,0.0000,
732,512,1.2247,105.6731,41.1992,70.9527,0.0000,59.0590,66.9139,66.4927,66.6869,63.9038,49.0239,69.6661,67.2277,66.4358,65.9264,68.0707,69.9350,0.0000,0.0000,65.6263,88.6538,66.5272,66.5510,64.2972,66.7201,642.0000,0.0000,0.0000,
716,512,1.2908,202.2737,51.5643,91.0888,0.0000,82.6448,93.1216,93.1432,117.1619,67.3629,67.8551,85.8360,93.5870,120.9660,104.7389,90.7270,94.0663,0.0000,0.0000,92.4174,93.4808,110.7381,94.0214,87.0963,94.1344,1182.0000,0.0000,0.0000,
718,512,1.2489,225.2984,49.0525,72.8962,0.0000,83.4676,93.0324,115.3091,92.8174,67.6642,68.4554,85.5444,117.8988,104.4149,94.2763,88.1077,93.5377,0.0000,0.0000,92.4223,115.2525,88.2823,92.8571,87.0169,114.4048,1178.0000,0.0000,0.0000,
733,512,1.1855,122.3739,40.2484,70.8575,0.0000,58.9152,70.9392,68.8948,138.3269,56.0764,47.0237,63.8273,69.7693,68.9695,68.8303,69.9405,95.6250,0.0000,0.0000,68.5000,69.3926,68.9889,69.1964,63.9953,91.1888,669.0000,0.0000,0.0000,
722,512,1.1950,217.5695,50.9471,71.7087,0.0000,84.8601,93.3201,115.8721,93.9096,68.0309,68.2732,87.4532,129.9420,94.9532,95.0123,91.1960,93.9930,0.0000,0.0000,113.3042,93.8736,91.1534,93.9420,89.8943,114.6870,1159.0000,0.0000,0.0000,
730,512,1.2275,138.6138,45.9941,92.6620,0.0000,68.3556,78.9228,78.4566,98.4993,60.6090,59.7875,71.5108,79.2379,78.7129,78.3711,76.7669,102.7563,0.0000,0.0000,76.5890,79.0182,76.8082,79.0956,98.1935,79.5528,832.0000,0.0000,0.0000,
729,512,1.1565,143.2369,42.9968,92.7731,0.0000,71.4336,79.5071,78.4668,98.9294,63.8749,63.1024,72.9975,78.8177,78.5984,78.6044,76.9505,103.4271,0.0000,0.0000,78.4820,79.1204,75.1210,78.9894,97.2101,79.0049,839.0000,0.0000,0.0000,
724,512,1.1654,197.9115,52.6414,72.0769,0.0000,84.9531,116.3375,92.1080,92.6088,65.5612,67.1170,115.4682,100.3372,93.0929,92.4955,87.5175,92.7004,0.0000,0.0000,110.3130,91.9515,87.7367,91.9594,107.1782,93.8246,1141.0000,0.0000,0.0000,
728,512,1.1220,178.9373,68.6575,70.8802,0.0000,72.9078,84.7484,84.7638,84.7660,84.0604,69.9438,79.4783,85.2761,84.7691,84.7024,81.6247,108.6148,0.0000,0.0000,83.6017,84.5528,80.0353,84.5527,101.0354,84.9848,952.0000,0.0000,0.0000,
731,512,1.2687,156.7341,42.4419,71.9005,0.0000,66.9731,74.8421,75.1348,115.5584,121.9332,50.3918,70.1034,75.1676,74.6340,74.9597,94.3233,75.3786,0.0000,0.0000,70.6240,74.8281,73.2282,95.3391,69.9440,75.2704,782.0000,0.0000,0.0000,
723,512,1.1701,218.1069,56.9448,72.1834,0.0000,89.0038,118.9895,99.9241,97.3089,70.8532,71.7985,119.7249,107.8488,99.3508,96.9919,93.5732,119.0215,0.0000,0.0000,93.8662,96.1271,94.0088,96.3613,131.3007,99.3651,1227.0000,0.0000,0.0000,
734,512,1.0870,160.7661,44.7202,71.8246,0.0000,68.4194,76.5535,103.2424,88.4996,54.0094,54.0408,69.3756,77.2427,76.7926,98.2280,74.8614,77.8153,0.0000,0.0000,75.3096,76.4433,73.7109,97.5475,69.9419,80.0009,813.0000,0.0000,0.0000,
740,512,1.0981,118.6999,55.2601,69.5768,0.0000,71.6614,74.4027,68.9890,68.9406,45.9527,46.3472,64.5372,68.7278,90.8404,68.7330,67.6577,69.8329,0.0000,0.0000,67.7371,68.9781,89.4189,68.6816,67.3338,68.7891,668.0000,0.0000,0.0000,
725,512,1.2678,208.2452,74.1924,70.9254,0.0000,86.0147,95.1732,95.1375,95.4640,97.8048,76.6545,89.3603,96.2447,96.4656,96.5255,112.6215,95.7540,0.0000,0.0000,92.3646,94.5583,111.0344,95.0809,86.2795,95.5301,1183.0000,0.0000,0.0000,
735,512,1.2010,175.9688,50.6265,72.8645,0.0000,76.9773,102.9762,100.3115,85.3344,57.5449,56.8056,78.7425,83.3199,104.5487,82.7197,77.8809,82.9460,0.0000,0.0000,80.5444,103.4704,79.1475,82.2371,75.8464,83.8162,940.0000,0.0000,0.0000,
727,512,1.2815,208.7011,51.9340,91.9627,0.0000,85.1917,94.1021,93.6732,117.2898,78.7618,68.4072,87.6686,94.8566,95.2511,116.9829,89.8694,94.7862,0.0000,0.0000,92.1127,94.0798,120.4340,94.9682,89.3471,95.4623,1164.0000,0.0000,0.0000,
744,512,1.1170,121.4568,39.0867,72.6928,0.0000,60.4068,67.7591,67.4325,67.4314,44.9220,45.2398,84.4287,67.9408,67.0912,67.0682,67.6492,69.1363,0.0000,0.0000,88.2068,67.7724,66.4608,68.2122,64.2450,67.4620,650.0000,0.0000,0.0000,
739,512,1.2058,125.7464,73.7042,70.8245,0.0000,103.7486,79.1026,77.8860,77.6206,51.4245,51.7774,70.4561,99.3443,76.8636,77.0137,75.7385,77.7776,0.0000,0.0000,97.6371,77.2840,74.5834,76.9691,72.5161,77.4471,830.0000,0.0000,0.0000,
736,512,1.1790,158.1525,50.2864,70.8768,0.0000,81.9656,116.0383,91.5946,86.4873,61.3717,62.4670,80.6924,108.5794,87.6104,87.0140,83.1784,87.1802,0.0000,0.0000,105.2298,87.0962,82.4317,85.9298,80.6726,86.6340,998.0000,0.0000,0.0000,
748,512,2.0730,94.5711,39.1531,70.2983,0.0000,57.7342,68.6817,68.6726,91.2444,45.2297,45.4549,62.6615,68.0063,65.5306,67.6826,91.0804,70.9628,0.0000,0.0000,65.8501,68.2794,65.2072,67.0841,63.5789,86.7525,661.0000,0.0000,0.0000,
746,512,1.0942,130.2860,41.6660,70.2375,0.0000,61.6735,69.0844,69.0223,91.1203,45.3326,46.2680,61.1518,68.4030,65.4472,67.7001,95.5910,75.3668,0.0000,0.0000,68.3771,67.9539,66.2851,67.9529,61.7588,88.8966,661.0000,0.0000,0.0000,
750,512,1.2828,91.5384,39.5070,70.2438,0.0000,59.7850,69.2794,68.9552,91.1443,46.7584,47.6438,61.5616,68.5107,65.5411,88.3808,68.0229,69.4733,0.0000,0.0000,67.8149,67.8731,68.0799,67.7206,78.6873,79.4901,670.0000,0.0000,0.0000,
741,512,1.3154,185.9763,46.5279,89.3217,0.0000,86.6444,87.6991,87.3468,87.2933,63.6816,85.4455,80.7408,87.4856,87.5920,87.6358,105.4104,88.0675,0.0000,0.0000,84.6488,87.2050,83.6063,108.5773,96.6776,96.6133,1002.0000,0.0000,0.0000,
738,512,1.2491,191.5466,71.6566,71.2154,0.0000,97.2783,92.6913,92.1796,91.9332,63.8837,64.6476,106.4244,92.3113,92.1411,92.1608,107.9814,92.5398,0.0000,0.0000,91.6624,91.6297,84.9047,107.4462,98.8542,100.9111,1146.0000,0.0000,0.0000,
756,512,1.1251,95.8137,41.8607,70.5974,0.0000,63.3535,91.6039,68.6823,68.8153,46.3170,46.9050,64.0435,90.4000,68.8645,68.7783,70.9340,71.0976,0.0000,0.0000,67.7876,68.7248,94.4857,78.8070,73.4279,72.3728,665.0000,0.0000,0.0000,
742,512,1.3717,193.0074,64.8760,187.0854,0.0000,77.4621,85.1249,85.0063,107.0567,61.6697,61.4742,77.8693,85.1895,85.1805,106.7573,82.0593,86.0275,0.0000,0.0000,82.9063,84.8114,97.3159,98.1930,91.5951,89.1385,984.0000,0.0000,0.0000,
758,512,1.2073,91.7093,39.4130,70.3127,0.0000,80.7090,68.5457,68.4079,68.5487,45.1134,45.6433,62.3636,90.9839,68.3662,68.5963,67.6705,68.9703,0.0000,0.0000,67.2789,82.4674,78.7366,77.9357,70.3880,68.9009,670.0000,0.0000,0.0000,
737,512,1.3210,207.0926,78.4193,70.7601,0.0000,179.8398,93.7663,92.6611,93.0388,66.3608,88.4327,85.8842,92.3338,92.6174,113.4731,89.6757,93.0056,0.0000,0.0000,89.6064,93.1828,100.1339,133.2519,96.3400,93.1768,1152.0000,0.0000,0.0000,
759,512,1.1840,100.8572,65.5671,70.0279,0.0000,56.6607,69.2130,69.1220,69.2431,46.5211,46.7358,84.9073,70.3215,67.3354,69.4672,70.9300,72.1149,0.0000,0.0000,68.7734,90.0386,76.9137,76.4214,68.4742,70.0323,674.0000,0.0000,0.0000,
752,512,1.1392,111.7591,45.0036,70.3356,0.0000,67.3058,76.1588,98.5069,75.2054,49.9584,50.6585,70.8674,75.4573,96.8739,75.0382,75.8523,76.4417,0.0000,0.0000,74.5675,75.0140,141.7139,116.2836,74.8591,75.8641,782.0000,0.0000,0.0000,
743,512,1.2471,228.7220,69.7029,76.3601,0.0000,84.5583,88.7936,88.7947,112.0266,63.3731,63.1968,84.2685,89.1399,120.7106,89.3541,84.3225,89.3459,0.0000,0.0000,87.1678,88.5137,107.1973,101.2977,85.9821,89.4424,1103.0000,0.0000,0.0000,
755,512,1.1834,159.0716,42.7017,69.7657,0.0000,90.2860,76.5948,76.3455,76.5557,52.2537,52.3834,92.3176,77.0497,76.7920,76.2291,75.0337,77.2368,0.0000,0.0000,92.8257,89.3880,82.7435,79.2636,72.4698,77.0291,809.0000,0.0000,0.0000,
765,512,1.1887,103.4005,38.6015,72.2396,0.0000,56.7494,66.7324,66.5918,66.7447,42.6109,65.5012,61.1162,67.3303,68.4970,66.5743,67.4555,68.5244,0.0000,0.0000,135.7655,117.2979,74.3952,66.5989,64.5639,86.2621,648.0000,0.0000,0.0000,
768,512,1.0300,89.8616,39.1094,69.7119,0.0000,56.9907,69.1433,90.8769,68.4078,45.8022,46.5687,61.4749,68.9525,68.4472,84.2593,76.9946,81.2302,0.0000,0.0000,70.8314,68.3576,68.2780,68.8973,83.6868,69.0439,677.0000,0.0000,0.0000,
745,512,1.1358,257.1078,53.0393,72.6141,0.0000,86.8260,94.3664,116.7130,94.0228,67.8413,68.4025,87.6448,116.4128,95.0820,95.3619,92.3325,94.8498,0.0000,0.0000,167.2494,102.9668,91.0509,94.7521,106.3871,94.6688,1174.0000,0.0000,0.0000,
754,512,1.1870,172.9582,49.0102,70.7547,0.0000,101.0191,84.9631,84.8643,85.1237,58.5989,80.6317,81.6811,86.9555,86.2118,86.1726,81.4242,125.5163,0.0000,0.0000,96.9321,88.3660,82.3089,86.2058,102.1360,86.5900,966.0000,0.0000,0.0000,
753,512,1.0940,181.7472,50.5918,70.6887,0.0000,102.0454,88.4256,87.6115,87.6760,62.0841,83.7266,83.7621,88.3072,87.8221,87.7247,98.2923,101.7890,0.0000,0.0000,97.2462,90.2675,84.7275,89.1554,102.3930,88.1115,1008.0000,0.0000,0.0000,
772,512,1.1988,90.3610,41.0392,69.8579,0.0000,78.4332,66.9104,66.4026,66.8159,43.5074,43.7885,60.3144,66.9701,84.3542,76.0784,76.6265,72.7470,0.0000,0.0000,66.0905,66.7755,67.1247,85.5463,61.3073,66.7780,640.0000,0.0000,0.0000,
770,512,1.2503,92.0884,43.1520,70.2440,0.0000,57.4234,90.0576,68.3503,68.7329,46.6355,47.0540,60.7594,68.7711,83.7525,79.6618,78.4204,76.2013,0.0000,0.0000,68.2446,70.1624,68.1419,87.3534,65.2297,68.5097,671.0000,0.0000,0.0000,
749,512,1.3604,198.1083,50.7656,70.8296,0.0000,88.0652,115.5371,92.5798,92.5321,67.0721,99.4178,86.5744,94.2107,92.6017,93.4215,102.9577,107.1332,0.0000,0.0000,100.5411,96.1766,89.2479,112.3258,87.3316,92.7736,1153.0000,0.0000,0.0000,
747,512,1.3612,237.3028,55.0558,71.0012,0.0000,90.4070,117.2260,95.1646,95.4770,67.5531,68.4077,112.3472,96.6815,95.5411,96.2941,104.7669,111.0591,0.0000,0.0000,104.0143,98.5353,91.3004,114.8076,89.9132,95.7304,1155.0000,0.0000,0.0000,
751,512,1.2063,186.0613,53.2678,71.5529,0.0000,112.7664,94.1439,93.2683,93.2132,65.5995,87.6269,90.7380,95.8960,93.9508,93.3559,140.0321,117.3938,0.0000,0.0000,96.9551,93.5239,90.9855,112.5014,90.0252,94.0036,1170.0000,0.0000,0.0000,
767,512,1.2824,127.4831,47.5107,69.9206,0.0000,72.8676,77.8668,99.2521,77.3881,53.6377,53.4970,72.9660,77.1456,99.5333,88.1015,82.7321,81.5000,0.0000,0.0000,77.8808,77.0827,92.9192,77.7292,74.8839,78.4104,792.0000,0.0000,0.0000,
763,512,1.2215,189.3674,46.8098,71.1089,0.0000,77.4840,84.3186,84.5610,107.9313,59.6420,61.2697,79.4229,84.7986,84.8010,108.7580,94.2160,88.7371,0.0000,0.0000,84.2472,84.9426,99.9825,84.6785,81.3127,86.1655,989.0000,0.0000,0.0000,
769,512,1.0354,116.0204,41.6858,69.9805,0.0000,62.8805,99.2007,67.7909,68.2738,44.4384,45.0410,64.8841,68.0876,125.0689,140.2658,71.4350,74.0304,0.0000,0.0000,68.3219,88.5722,67.0663,68.4779,64.4201,68.6111,664.0000,0.0000,0.0000,
762,512,1.2022,209.9285,48.7927,72.1506,0.0000,76.0116,88.5884,109.5932,88.9402,61.3567,61.8464,79.4752,88.7226,105.3994,103.6575,93.3260,92.5640,0.0000,0.0000,87.1682,109.2390,84.6410,88.7349,83.9610,89.8285,1029.0000,0.0000,0.0000,
778,512,1.0740,103.7101,44.9754,71.6660,0.0000,58.0338,67.3702,67.5437,67.6802,43.9956,63.0265,71.1479,78.4086,68.4319,67.3713,71.4582,74.2385,0.0000,0.0000,84.8445,67.8694,66.6565,68.2149,62.3425,86.5542,659.0000,0.0000,0.0000,
760,512,1.1723,226.2005,49.8640,71.6743,0.0000,84.2764,90.7385,113.2757,107.2798,64.9572,63.1839,84.6682,91.1506,111.8581,105.2440,91.2989,92.1576,0.0000,0.0000,89.2560,110.3063,84.8470,91.6139,84.2883,110.9831,1099.0000,0.0000,0.0000,
766,512,1.3374,181.8543,49.3477,72.0144,0.0000,78.0784,86.4342,117.9841,86.8638,62.4304,61.6841,79.9689,86.6129,117.1217,98.4479,88.6841,88.3255,0.0000,0.0000,85.8669,105.2217,82.2437,86.2727,82.3785,104.4221,987.0000,0.0000,0.0000,
775,512,1.1289,132.6945,47.2954,92.1421,0.0000,69.4675,76.9999,77.2372,77.1243,51.7191,72.7749,79.7077,84.4354,79.5803,77.3867,75.7988,100.0814,0.0000,0.0000,76.7130,77.4632,75.4814,77.3489,89.9255,77.4336,812.0000,0.0000,0.0000,
773,512,1.1341,156.4328,43.5188,91.7737,0.0000,68.9679,77.9697,77.7581,77.8101,52.0620,72.8967,80.6544,86.0975,81.1610,78.4141,75.9353,100.7080,0.0000,0.0000,76.5051,77.7252,75.0861,77.9462,91.3836,78.1998,824.0000,0.0000,0.0000,
757,512,1.1055,257.0203,54.3777,72.9199,0.0000,82.5110,93.4830,94.0339,115.2785,64.9138,65.3852,85.4531,93.7144,159.5949,189.4665,91.8564,94.0335,0.0000,0.0000,111.6493,93.3483,88.2669,93.9333,104.2916,94.1547,1124.0000,0.0000,0.0000,
761,512,1.3661,208.9561,53.5751,73.5352,0.0000,84.3779,92.7412,114.0570,92.9293,66.1619,65.8447,85.4246,93.2036,204.5788,111.4073,92.1441,112.9236,0.0000,0.0000,92.0270,93.3299,90.4130,110.5461,89.5467,93.2769,1145.0000,0.0000,0.0000,
782,512,1.0519,87.4271,43.9129,70.2168,0.0000,59.8627,69.0087,90.3136,78.0091,51.8882,48.1132,64.7174,68.6482,65.2506,88.2914,70.1739,71.8352,0.0000,0.0000,67.2661,68.1737,84.2499,68.1462,62.9944,68.4246,657.0000,0.0000,0.0000,
764,512,1.1936,231.0206,51.2863,72.2855,0.0000,88.8821,126.0609,95.1003,96.0327,67.9685,68.3698,90.8528,127.6695,107.0205,99.2562,91.3201,116.4105,0.0000,0.0000,92.5723,96.5695,93.3496,113.7653,90.3813,95.0089,1175.0000,0.0000,0.0000,
771,512,1.3315,171.8665,69.9371,70.5856,0.0000,78.9680,86.8943,86.2324,86.6161,61.9550,80.2265,91.6661,96.4552,89.9124,87.3456,104.0473,88.7221,0.0000,0.0000,85.7288,87.2261,83.7447,104.7676,81.6794,87.0211,1008.0000,0.0000,0.0000,
783,512,1.2328,105.4913,40.8345,70.0773,0.0000,61.3587,85.1610,80.1372,79.7268,48.0567,50.3541,64.5588,70.1425,85.9821,70.0354,69.2877,71.6091,0.0000,0.0000,69.5843,70.2580,85.2184,69.3398,65.4179,70.0996,671.0000,0.0000,0.0000,
776,512,1.1213,182.5067,45.8151,71.2283,0.0000,74.7279,83.7074,83.2388,102.0368,67.4767,67.7166,81.2408,83.8351,83.9835,105.0385,83.3405,86.2188,0.0000,0.0000,83.6669,85.4460,97.0919,85.0022,80.5432,86.3454,952.0000,0.0000,0.0000,
774,512,1.0766,189.2497,48.6042,71.6630,0.0000,76.1444,86.8862,86.7735,101.3964,68.0233,67.7319,86.7902,87.3573,87.2205,107.1861,86.5606,87.7342,0.0000,0.0000,86.4230,87.4868,101.4143,86.8890,80.6284,87.3302,1000.0000,0.0000,0.0000,
789,512,1.1236,88.1653,40.4140,69.9469,0.0000,78.9747,76.7404,73.8726,70.2109,45.8094,46.2163,62.9850,88.1658,64.7644,66.7910,74.6041,76.3334,0.0000,0.0000,83.5763,67.0781,64.8137,66.9855,63.2099,68.2522,657.0000,0.0000,0.0000,
779,512,1.1130,142.4389,44.0352,70.5316,0.0000,73.1583,80.1717,102.7077,90.4354,62.1721,60.5403,73.2267,80.5953,99.5917,79.1824,76.9523,80.2316,0.0000,0.0000,79.1959,97.0566,76.5533,78.6551,75.4422,80.0099,862.0000,0.0000,0.0000,
781,512,1.2431,127.1711,47.0092,70.9712,0.0000,70.5371,94.6778,88.8841,88.1000,55.6902,53.6293,74.2068,79.3287,97.1516,77.7511,74.9889,79.6562,0.0000,0.0000,93.9098,77.7873,76.0997,77.8877,73.1331,79.0487,830.0000,0.0000,0.0000,
