,V,GraphT,DLoopT,BellmanT,FloydT,BestT,MinEdCT,MaxEdCT,MinEdWT,MaxEdWT,MiECnMaIn,MaECnMaIn,MiEdWeNeWe,MaEdWeNeWe,MinCoefT,MaxCoefT,MinEigT,MaxEigT,MinEcce,MaxEcce,MinKCore,MaxKCore,MinTria,MaxTria,MinTwoHop,MaxTwoHop,EdgeCnt,Perm,pSkip
592,1024,6.8211,421.4180,199.3598,567.5445,0.0000,328.4278,414.7210,386.0937,392.2386,278.7869,276.7552,380.7121,437.0205,323.6376,331.4024,351.0346,357.9331,0.0000,0.0000,348.4197,358.9143,321.2120,385.6112,381.9625,397.4262,1311.0000,0.0000,0.0000,
585,1024,6.2154,577.5741,220.2284,565.3545,0.0000,385.6442,435.3783,476.6934,424.5508,306.2165,311.5489,422.5446,445.5542,386.3382,413.7268,415.5543,416.6991,0.0000,0.0000,390.5636,415.5061,357.6108,418.5842,415.1845,426.3816,1612.0000,0.0000,0.0000,
583,1024,5.3111,673.5296,223.3244,576.6857,0.0000,385.5178,434.3173,442.8865,516.8616,331.2526,341.5028,464.5787,475.7494,460.8308,372.4781,396.8585,405.6288,0.0000,0.0000,386.4275,399.7594,367.5766,420.0325,411.7454,446.8422,1666.0000,0.0000,0.0000,
577,1024,5.6872,841.6817,241.1879,613.8126,0.0000,459.5508,505.5306,519.7230,549.4885,334.0314,333.0561,439.4102,464.2417,419.1876,461.4780,445.6721,463.7758,0.0000,0.0000,436.6871,461.9890,405.5098,462.7850,453.1284,489.5762,1952.0000,0.0000,0.0000,
591,1024,6.0255,622.1600,224.3162,566.4066,0.0000,394.1174,410.1856,411.1304,415.0408,295.8204,296.5577,383.9711,452.1950,367.9099,364.5726,388.9034,406.0175,0.0000,0.0000,386.1739,398.8504,398.9886,366.3880,382.3546,402.7378,1602.0000,0.0000,0.0000,
579,1024,6.3660,1001.0628,250.7330,576.4956,0.0000,450.3137,492.0445,511.7020,533.0766,351.1317,352.5292,471.5290,477.0862,447.1822,487.4311,460.2328,476.3081,0.0000,0.0000,465.6919,474.2529,469.0663,437.9873,455.3449,474.6122,2308.0000,0.0000,0.0000,
575,1024,6.6901,917.7148,251.0063,617.3616,0.0000,466.8906,499.8336,524.5088,553.2883,383.3793,390.8460,500.6472,536.7160,483.6916,511.7798,511.2711,504.4966,0.0000,0.0000,498.0358,508.6636,496.6513,457.1479,494.2401,518.1914,2300.0000,0.0000,0.0000,
596,1024,6.4754,602.9167,271.6013,564.2547,0.0000,366.3353,410.9403,428.4099,416.2543,293.4632,294.3318,424.5139,406.1443,372.2751,370.5408,396.1280,408.3078,0.0000,0.0000,436.1208,399.4251,367.0059,368.5079,377.6338,408.4213,1613.0000,0.0000,0.0000,
597,1024,5.5438,426.2839,209.0608,610.9868,0.0000,300.8973,360.8786,367.8652,362.6901,246.1683,304.6194,413.6669,439.8547,369.6628,370.6545,423.9908,446.2162,0.0000,0.0000,391.6119,358.8488,329.3831,327.3700,337.1548,370.5858,1310.0000,0.0000,0.0000,
599,1024,5.9533,488.2589,199.6394,579.3170,0.0000,294.3914,362.1623,364.5841,362.4879,257.6485,311.8935,382.7801,403.8665,334.4744,347.6297,400.4407,411.0309,0.0000,0.0000,422.4274,384.5630,340.5553,344.7337,400.9564,426.8852,1294.0000,0.0000,0.0000,
590,1024,6.7485,887.5156,252.6017,565.6221,0.0000,477.2430,469.5728,477.1357,482.2466,348.3428,354.8658,463.0277,447.6895,416.3855,415.3123,442.5062,498.0913,0.0000,0.0000,431.5532,445.2858,402.1444,406.9170,431.8408,515.3455,1945.0000,0.0000,0.0000,
586,1024,6.1323,903.2698,260.2348,566.6373,0.0000,432.0287,540.2106,506.0938,510.2180,365.3478,364.9218,510.6847,495.0079,454.7334,454.1599,473.3623,506.2325,0.0000,0.0000,501.4629,474.0767,426.2397,434.4613,451.1357,528.9574,2288.0000,0.0000,0.0000,
582,1024,7.0327,964.0566,251.6115,586.9905,0.0000,467.9261,509.6335,556.4800,509.4826,379.5660,379.8751,491.3515,562.1027,465.5111,462.1247,502.7452,518.8277,0.0000,0.0000,539.7519,543.2154,467.1297,468.6140,539.0861,591.4172,2332.0000,0.0000,0.0000,
588,1024,6.6607,853.9706,240.8267,567.4327,0.0000,506.2623,471.9584,485.1318,491.4501,353.6280,357.3583,522.6689,531.5391,461.1097,463.5655,510.8097,550.2389,0.0000,0.0000,431.9640,441.9299,402.9924,420.3874,436.5669,526.4994,2036.0000,0.0000,0.0000,
604,1024,5.8612,447.6039,208.0153,562.3812,0.0000,310.7050,364.0145,407.5666,366.9605,252.1299,252.7846,343.9942,372.4301,332.9281,374.8953,384.5287,406.9103,0.0000,0.0000,372.2230,376.8456,335.7923,344.5978,429.1266,423.3979,1315.0000,0.0000,0.0000,
594,1024,6.6296,831.6971,279.0251,566.7202,0.0000,424.4622,455.5398,469.0572,465.7381,336.6220,415.5589,512.9578,514.5741,465.8071,456.3803,529.0023,478.2548,0.0000,0.0000,444.8744,462.8471,422.3603,424.8715,502.7474,475.1953,1958.0000,0.0000,0.0000,
593,1024,6.2248,902.1286,243.0730,608.5434,0.0000,396.8961,438.4640,451.6076,442.4365,316.5270,383.0473,480.1500,522.7166,469.3699,463.9775,541.7132,523.9832,0.0000,0.0000,475.6624,499.3237,449.2832,486.6444,502.9101,518.1234,1934.0000,0.0000,0.0000,
587,1024,6.2583,1014.5032,259.5776,569.6293,0.0000,502.2210,529.3756,547.0510,553.8970,409.5861,444.5093,487.1501,525.5249,476.4223,488.3913,502.8005,582.8908,0.0000,0.0000,511.2873,528.7169,466.9758,518.3327,522.8916,542.4724,2378.0000,0.0000,0.0000,
602,1024,6.2443,604.1557,230.4385,565.6190,0.0000,341.4140,402.6183,479.3157,455.1338,320.2362,326.6612,448.5118,473.5869,441.8664,369.1560,398.6487,405.7298,0.0000,0.0000,386.1294,393.8349,365.5343,409.2217,378.3775,404.2455,1632.0000,0.0000,0.0000,
589,1024,6.3172,1026.4806,249.4170,562.9421,0.0000,498.4645,529.3906,539.8601,548.9848,401.4278,426.7411,484.9617,507.8886,467.1063,473.8688,548.4244,552.2606,0.0000,0.0000,511.2213,549.0150,475.1561,509.3144,488.2965,508.6687,2345.0000,0.0000,0.0000,
595,1024,6.6489,1001.5778,244.8373,606.8592,0.0000,436.0250,476.7971,474.1930,473.5454,378.8716,339.3249,451.7917,477.7132,448.6077,443.4898,621.8688,500.4637,0.0000,0.0000,474.7273,485.2776,435.7838,495.0200,487.5779,527.7779,2309.0000,0.0000,0.0000,
606,1024,6.6623,404.3982,218.5225,567.1504,0.0000,356.6221,394.2493,412.9105,397.4053,262.6583,280.3455,385.8980,458.3505,346.3779,344.1122,396.5354,402.4443,0.0000,0.0000,363.4270,386.2413,392.7266,352.4856,377.2887,414.3676,1311.0000,0.0000,0.0000,
608,1024,6.4787,429.8782,247.1503,564.4788,0.0000,327.2500,374.8520,373.3633,376.8518,264.0847,259.2073,361.6814,416.5273,332.8720,329.7518,353.5117,380.3158,0.0000,0.0000,367.6611,357.0965,378.2349,338.0609,349.1523,382.6548,1331.0000,0.0000,0.0000,
605,1024,5.9638,626.3285,227.8008,559.1224,0.0000,361.8231,462.8770,448.6015,439.5904,302.9501,317.0002,423.3253,476.4446,372.5040,367.0188,387.9500,412.7524,0.0000,0.0000,404.9115,398.8815,426.2590,388.7643,398.0171,440.4003,1614.0000,0.0000,0.0000,
607,1024,5.6862,420.7050,203.8187,572.2783,0.0000,390.3605,407.3527,408.2734,394.9008,286.4126,289.6445,402.1286,458.7271,338.9876,349.4485,394.7569,441.4032,0.0000,0.0000,411.8475,426.5868,346.4334,348.0556,369.8475,398.8067,1325.0000,0.0000,0.0000,
598,1024,6.0788,845.3927,231.7656,584.5273,0.0000,397.4613,440.9389,446.6025,529.0102,356.9342,369.9104,471.9523,521.5513,457.9628,473.5830,469.3922,481.3505,0.0000,0.0000,453.7272,480.9255,460.5332,430.1582,453.6356,494.1952,1997.0000,0.0000,0.0000,
600,1024,6.6216,774.2901,231.0065,575.5414,0.0000,445.3836,487.9180,512.5086,458.4984,332.1050,323.1519,432.4422,456.4476,460.3650,425.8761,454.6704,468.0990,0.0000,0.0000,468.0795,476.8234,447.3541,424.8374,452.8609,475.3270,1918.0000,0.0000,0.0000,
603,1024,6.1126,616.5400,225.7252,564.2307,0.0000,369.4367,494.1669,481.6588,495.1585,353.5680,357.5732,472.9103,504.3641,402.5221,396.0684,429.6882,449.3417,0.0000,0.0000,473.5714,406.6903,371.0197,375.7047,400.4108,410.6098,1652.0000,0.0000,0.0000,
615,1024,5.8675,464.8686,205.8423,572.2816,0.0000,342.2126,379.7827,391.6260,438.7022,278.9580,281.5073,392.8652,394.5568,339.8233,344.3838,437.5896,443.7799,0.0000,0.0000,397.6489,418.3570,359.8146,357.3968,410.1796,454.0001,1322.0000,0.0000,0.0000,
601,1024,6.4861,982.8562,251.0085,577.6840,0.0000,488.0594,559.6758,533.6701,522.3704,396.5352,396.9204,650.8355,515.0359,465.8527,470.5244,510.5284,549.1603,0.0000,0.0000,477.5781,493.9166,439.2650,457.7960,530.3864,518.4007,2315.0000,0.0000,0.0000,
611,1024,6.6236,620.7321,222.4338,576.6817,0.0000,378.2419,432.4554,448.8929,477.6648,347.8623,344.8602,430.4904,470.2313,417.9932,398.7967,470.4588,440.9297,0.0000,0.0000,405.2154,426.1082,380.1259,393.7449,465.9580,426.7484,1635.0000,0.0000,0.0000,
609,1024,5.3107,727.7856,249.5196,610.6336,0.0000,451.2926,490.8278,506.9409,500.7423,387.3874,325.4448,434.3100,441.8009,410.8526,415.0080,483.4549,450.8601,0.0000,0.0000,423.1499,444.4601,395.0024,409.7352,500.6148,474.1839,1935.0000,0.0000,0.0000,
623,1024,6.4877,482.8941,215.9291,563.9732,0.0000,348.0548,413.5660,361.3832,358.2611,244.3275,248.2696,360.2762,374.9023,375.9756,356.4517,410.1573,417.1189,0.0000,0.0000,386.8625,396.2114,361.1966,383.9932,347.7082,355.0449,1326.0000,0.0000,0.0000,
616,1024,7.5670,603.3791,221.3163,568.3946,0.0000,374.8441,426.1909,476.7592,441.1137,309.7302,313.6960,416.7614,448.4337,426.0993,374.2641,394.2053,417.5974,0.0000,0.0000,389.2711,402.7716,409.3876,411.6085,441.4119,475.8354,1653.0000,0.0000,0.0000,
610,1024,7.5782,857.6538,233.2203,571.7760,0.0000,427.6459,482.1610,479.8531,536.9678,370.5613,368.0332,483.6430,542.6309,495.1763,413.9296,433.7512,442.6576,0.0000,0.0000,424.7848,445.3569,452.4698,451.4727,482.8111,531.2104,1945.0000,0.0000,0.0000,
627,1024,6.6506,418.5933,202.5700,606.8017,0.0000,347.0352,396.3061,395.6279,394.8590,282.2129,290.1226,414.8469,371.5750,328.9782,331.3528,356.1476,368.4524,0.0000,0.0000,349.7409,403.3558,332.5616,331.0484,356.7699,367.7242,1311.0000,0.0000,0.0000,
614,1024,6.7819,902.4680,239.8734,576.5365,0.0000,427.7370,469.0982,498.3395,436.6922,312.9887,314.9768,415.1689,457.5881,459.9006,448.1706,483.9244,508.0170,0.0000,0.0000,482.2528,560.6544,426.5795,422.3221,484.0049,488.4050,1947.0000,0.0000,0.0000,
619,1024,6.1289,684.7166,230.6629,566.3927,0.0000,454.1390,429.7508,442.8701,430.6991,304.9124,312.4392,439.0839,496.1604,399.1931,397.2822,447.4431,453.2723,0.0000,0.0000,417.7019,491.7734,384.1462,393.5305,425.1872,446.3124,1604.0000,0.0000,0.0000,
618,1024,6.3372,699.4235,232.4948,573.5301,0.0000,381.8258,474.9473,429.1916,426.8512,309.9411,301.5907,408.3641,492.3739,405.8408,399.7508,451.3095,455.6363,0.0000,0.0000,429.1622,509.0596,400.5741,410.7668,461.0287,482.2854,1658.0000,0.0000,0.0000,
612,1024,6.7013,889.0972,243.9158,585.6640,0.0000,426.9455,469.1209,513.1704,473.9982,343.1543,341.6897,450.9885,481.8078,497.1359,474.0745,494.8673,517.6447,0.0000,0.0000,499.2003,569.8941,452.3702,461.6414,497.4666,525.5003,2326.0000,0.0000,0.0000,
621,1024,5.9878,819.5321,244.1690,574.2595,0.0000,466.4151,443.4457,450.8882,445.8054,324.0776,333.4836,488.1300,493.4161,442.7340,443.2809,474.9573,534.2271,0.0000,0.0000,462.9556,465.9766,419.9875,422.2554,456.3747,529.4176,1977.0000,0.0000,0.0000,
625,1024,5.8769,620.2948,224.9467,605.2777,0.0000,389.9412,430.1392,426.7564,436.9065,329.9057,378.3601,453.6376,476.0960,421.1389,404.6409,463.0385,501.7834,0.0000,0.0000,410.5423,427.8768,379.7308,380.6022,421.6513,512.1997,1647.0000,0.0000,0.0000,
613,1024,5.4253,1046.5915,266.0289,582.2727,0.0000,466.9003,513.3518,533.4351,495.6905,356.3782,357.6258,472.5112,565.5623,490.5265,492.8380,534.3151,544.8792,0.0000,0.0000,566.7754,541.0653,461.9117,474.4439,521.4792,583.3441,2285.0000,0.0000,0.0000,
628,1024,5.2541,605.5016,225.0628,606.0488,0.0000,400.4459,424.3235,434.4050,446.9572,348.4753,298.1343,396.4455,419.0334,379.6337,373.3278,403.0101,521.2045,0.0000,0.0000,445.9843,470.2951,409.5456,409.1237,494.3649,433.5079,1646.0000,0.0000,0.0000,
629,1024,6.6387,624.2936,231.4841,574.2919,0.0000,388.7168,436.9531,466.4628,463.8790,290.1734,289.5164,403.9073,419.1023,376.0281,373.1735,446.8816,407.6899,0.0000,0.0000,394.4293,401.0010,362.9156,371.1813,445.8954,460.2897,1623.0000,0.0000,0.0000,
630,1024,6.2407,446.9633,214.4359,561.1621,0.0000,353.9109,433.5740,473.0517,393.7525,269.9764,271.5889,382.6875,390.4968,349.9835,350.4915,479.2279,437.5115,0.0000,0.0000,405.0726,405.8313,363.7761,366.8851,388.3164,368.3837,1330.0000,0.0000,0.0000,
620,1024,6.1774,797.4854,233.9779,567.4426,0.0000,503.0987,492.4568,493.8995,507.0263,380.8441,366.7237,553.6567,518.2225,454.1962,453.0873,517.0625,540.4921,0.0000,0.0000,449.2595,478.9291,433.4492,422.3949,523.0390,505.2873,1964.0000,0.0000,0.0000,
617,1024,6.8969,1028.9767,245.9581,564.4730,0.0000,520.2220,497.8231,503.0461,520.1102,389.6286,419.3047,511.8631,523.7541,479.6025,485.1677,564.0213,491.2010,0.0000,0.0000,455.3806,481.1115,432.4758,441.1625,524.6648,502.2320,2356.0000,0.0000,0.0000,
636,1024,5.9579,455.2268,200.5108,568.0107,0.0000,366.7999,368.4714,377.3986,377.2509,261.4164,264.8014,372.8562,413.4766,388.9116,337.4243,369.3413,390.8403,0.0000,0.0000,372.5178,366.6056,374.1014,345.4266,366.8663,377.2225,1333.0000,0.0000,0.0000,
622,1024,6.9336,768.9802,228.7221,570.1234,0.0000,482.6290,469.8583,472.1075,482.7762,369.4841,361.1275,528.0243,523.0512,450.5792,448.7161,511.2395,576.9367,0.0000,0.0000,477.3825,498.5432,439.4742,437.4922,636.1305,927.4555,1928.0000,0.0000,0.0000,
624,1024,5.9719,904.8298,247.6428,610.6936,0.0000,489.2642,536.4445,577.7727,588.2087,350.4103,347.9626,440.8826,484.7545,457.5642,500.5918,470.5245,482.5377,0.0000,0.0000,494.6792,485.7287,435.8821,485.1847,454.7306,475.2792,2326.0000,0.0000,0.0000,
626,1024,5.8730,863.6763,243.9806,606.1306,0.0000,440.1379,496.2124,528.3443,542.6160,365.0263,366.1270,472.6805,517.3770,468.5554,490.8051,463.4237,471.6475,0.0000,0.0000,458.3037,465.7881,443.5205,409.4726,426.9111,437.1982,1975.0000,0.0000,0.0000,
631,1024,6.0023,691.1068,215.5693,563.3241,0.0000,404.8781,470.5329,439.9625,432.4776,303.5386,306.1104,425.7614,495.9739,382.3198,371.2843,400.6412,428.3517,0.0000,0.0000,400.3335,405.3983,417.4674,384.4800,398.1005,421.2786,1601.0000,0.0000,0.0000,
640,1024,6.3584,482.1114,203.7983,607.1453,0.0000,339.1573,393.6960,420.8277,405.4052,282.5666,286.1071,410.7264,366.3645,324.4346,330.9295,354.5854,364.3827,0.0000,0.0000,354.4212,387.2340,322.7598,330.0413,348.7552,369.5448,1325.0000,0.0000,0.0000,
644,1024,5.5927,466.9099,213.6826,583.4640,0.0000,338.3769,401.8080,400.3493,404.3613,307.3760,257.1958,336.2370,371.8114,329.6152,324.0092,361.4602,429.8757,0.0000,0.0000,371.9585,380.5209,344.5532,352.8149,379.3441,391.2148,1325.0000,0.0000,0.0000,
635,1024,6.3210,674.0057,229.4120,569.2425,0.0000,452.1484,466.9516,491.1869,481.0100,346.3503,342.5172,454.0629,412.2798,379.6204,374.8413,395.5020,420.4089,0.0000,0.0000,473.1330,433.7443,386.2856,400.5228,430.7135,448.6360,1632.0000,0.0000,0.0000,
633,1024,6.0147,756.1118,246.6147,570.6786,0.0000,452.5700,457.7083,460.4211,467.0517,340.8288,352.8277,516.3602,476.9573,432.4767,440.2840,475.0361,514.3784,0.0000,0.0000,438.4365,439.9014,399.1380,410.1006,442.8772,511.1124,1935.0000,0.0000,0.0000,
648,1024,6.1635,448.7277,199.7082,565.2575,0.0000,320.5573,373.0203,428.4804,420.8681,274.2338,281.1188,407.1486,409.1830,360.3770,395.1687,393.1774,411.6297,0.0000,0.0000,385.4415,409.5909,346.8744,348.1295,406.3137,372.6878,1333.0000,0.0000,0.0000,
639,1024,6.5540,853.0054,231.9040,609.2894,0.0000,417.5724,447.7158,462.2431,453.4645,325.4567,390.7445,496.5519,519.0903,447.9410,434.9655,534.8901,449.1427,0.0000,0.0000,428.6749,445.8195,400.7885,404.3480,480.4203,505.9298,1944.0000,0.0000,0.0000,
637,1024,6.0013,792.0972,282.0072,569.3228,0.0000,438.4072,464.1901,472.3194,482.2613,360.4138,408.7366,488.2971,494.6999,448.8141,442.8000,557.0395,503.6250,0.0000,0.0000,457.3034,490.2201,427.5961,453.1019,549.2602,523.1183,2020.0000,0.0000,0.0000,
632,1024,6.3374,1014.1481,252.1470,574.7205,0.0000,523.4226,539.5908,548.4610,559.0341,413.5497,451.9540,514.6084,559.9615,509.3392,498.8608,560.8025,506.0359,0.0000,0.0000,473.1903,480.7664,447.8222,514.2447,517.6083,543.9494,2377.0000,0.0000,0.0000,
634,1024,6.6173,913.6271,291.4931,571.1779,0.0000,432.2886,474.2028,479.4834,487.7751,364.3160,417.7905,522.5284,548.9704,512.9474,488.2865,562.9604,519.8004,0.0000,0.0000,492.2299,509.4739,455.4646,509.1519,479.7770,794.9529,2231.0000,0.0000,0.0000,
643,1024,5.6726,833.3248,237.1317,578.6983,0.0000,411.8693,449.8032,455.7395,508.5879,336.9639,347.6726,433.0064,461.3188,432.1180,474.8694,469.5539,497.6050,0.0000,0.0000,476.4326,478.5782,454.4345,407.7072,426.3195,447.4179,2008.0000,0.0000,0.0000,
641,1024,5.6673,977.9172,251.3597,577.8411,0.0000,423.2608,468.3806,470.9710,531.7665,379.7588,370.5733,484.2630,508.3418,476.4581,492.8345,463.8196,482.2754,0.0000,0.0000,467.7587,470.2847,461.4316,445.2870,467.1141,486.9458,2333.0000,0.0000,0.0000,
657,1024,6.2703,521.3908,243.6514,560.0254,0.0000,346.1590,384.6540,403.6660,398.6428,275.0038,280.3617,429.8643,413.3582,355.2835,352.0756,408.3764,412.3296,0.0000,0.0000,380.3520,411.3807,328.2429,331.6151,338.7664,368.2755,1330.0000,0.0000,0.0000,
638,1024,6.5777,943.1295,246.3357,609.2664,0.0000,485.3138,545.9389,548.2161,552.2550,458.9449,411.7694,523.3551,542.1788,497.6496,543.0493,536.0253,569.9672,0.0000,0.0000,532.2672,549.9256,471.3653,444.4956,463.9554,484.7398,2373.0000,0.0000,0.0000,
650,1024,6.4769,651.6396,235.6371,562.1106,0.0000,421.3186,506.2115,448.9308,444.2902,327.0586,329.2226,431.9181,490.8777,394.2483,383.6753,416.9450,443.4046,0.0000,0.0000,433.2177,444.5550,358.6389,363.2189,377.9498,403.4161,1605.0000,0.0000,0.0000,
655,1024,6.7470,597.2077,262.8137,566.3202,0.0000,392.2268,427.2941,461.4701,457.2659,320.8763,319.9780,429.4126,411.0881,368.4594,363.3965,383.3607,408.3612,0.0000,0.0000,429.6547,406.3866,367.6909,371.7542,387.2232,406.9338,1631.0000,0.0000,0.0000,
654,1024,6.6241,637.7254,260.6449,565.0307,0.0000,388.7465,417.9841,432.2847,425.0310,301.0346,307.5173,466.1862,438.8518,392.2574,397.1111,435.7593,444.6993,0.0000,0.0000,447.3943,415.6551,374.4676,381.1654,409.0992,422.4916,1598.0000,0.0000,0.0000,
646,1024,7.2312,935.1864,246.4738,567.1978,0.0000,472.6441,512.8741,449.2730,453.2485,331.8548,331.5740,428.8011,526.3420,459.3320,458.1747,505.6448,506.2707,0.0000,0.0000,504.4217,488.4815,425.9338,444.0746,475.2303,530.7085,2055.0000,0.0000,0.0000,
649,1024,5.9891,865.3612,237.6532,563.8429,0.0000,425.9242,513.4636,463.3556,468.0823,350.1193,347.2664,444.5967,561.4233,444.3029,440.3202,488.3834,545.4868,0.0000,0.0000,494.0591,456.7817,403.9317,414.0595,444.2224,504.0027,1895.0000,0.0000,0.0000,
652,1024,6.1591,681.6016,226.9993,569.1149,0.0000,440.4836,433.3951,441.6922,453.1985,328.8010,324.7776,486.2461,483.4241,419.4682,417.0649,482.4217,543.4415,0.0000,0.0000,431.9453,441.3316,393.9484,404.1391,428.9849,481.7963,1683.0000,0.0000,0.0000,
663,1024,6.7601,479.2264,201.4951,610.6484,0.0000,350.1678,416.5779,428.9038,441.1348,332.3070,284.6283,388.4664,426.2373,373.6376,355.1352,401.3427,465.3408,0.0000,0.0000,400.9468,411.7574,366.2312,363.7549,395.7982,486.6313,1351.0000,0.0000,0.0000,
645,1024,6.5908,1142.0495,251.9992,578.6100,0.0000,450.5837,551.1831,514.0751,510.3398,376.6584,375.5334,486.1490,529.4716,455.8388,457.9895,480.8458,490.0414,0.0000,0.0000,515.0291,507.4760,448.8903,461.1180,485.0105,562.3703,2348.0000,0.0000,0.0000,
662,1024,6.3699,694.5520,216.8536,610.3102,0.0000,362.5588,404.8455,417.9846,409.2942,335.8536,439.6484,431.8646,458.5310,407.5384,411.4797,492.3789,408.7014,0.0000,0.0000,387.8557,401.0646,371.6004,376.5627,391.7161,482.2569,1683.0000,0.0000,0.0000,
664,1024,6.5539,455.4605,215.3702,564.2247,0.0000,340.3156,404.8924,444.9441,395.8258,280.7944,284.8183,401.7547,406.0707,352.4941,384.2678,362.9439,379.1069,0.0000,0.0000,348.1443,358.7581,332.0241,333.1746,392.1908,369.9863,1334.0000,0.0000,0.0000,
642,1024,6.4353,883.5087,255.2311,582.6170,0.0000,452.4992,506.5369,525.5950,584.0797,385.3088,388.9665,517.4484,532.6994,510.0675,725.4565,936.2913,855.8486,0.0000,0.0000,473.5446,489.1678,426.9751,449.9911,512.6267,512.7458,2239.0000,0.0000,0.0000,
647,1024,6.9771,910.4905,262.4500,567.2835,0.0000,494.9989,558.9649,507.5112,509.7095,366.6152,371.7128,520.7273,493.5926,461.0431,470.1608,471.5330,555.7762,0.0000,0.0000,513.1333,531.3917,460.8796,473.6256,535.6647,482.5970,2307.0000,0.0000,0.0000,
653,1024,6.5842,830.8857,272.6168,568.8981,0.0000,452.4491,486.8599,518.2174,501.3543,405.4976,431.3951,444.8114,455.4300,413.4074,422.5393,500.4684,482.7807,0.0000,0.0000,450.0920,475.5271,412.3391,423.9163,523.9501,525.8098,1996.0000,0.0000,0.0000,
661,1024,6.9157,803.2321,232.5300,617.7523,0.0000,426.6796,467.4654,472.8365,527.6199,342.9273,348.5859,458.7681,501.0453,437.3679,472.3086,429.3471,451.5562,0.0000,0.0000,431.3445,445.0194,404.3647,458.9339,440.5726,482.2299,2013.0000,0.0000,0.0000,
660,1024,7.3539,814.1377,249.9879,615.5283,0.0000,437.2012,556.5100,507.7143,517.5030,335.2256,331.5121,426.3127,455.1633,428.1711,471.7327,468.6449,479.4382,0.0000,0.0000,457.6507,471.2708,413.0736,445.1559,420.4821,446.3677,2006.0000,0.0000,0.0000,
656,1024,5.9523,968.4630,250.1273,616.0190,0.0000,431.1574,469.9692,469.3703,480.9326,387.1668,346.5652,450.5815,488.4626,450.6895,446.9533,524.2949,514.6381,0.0000,0.0000,483.6737,509.3410,446.0939,495.8919,480.6510,509.5739,2315.0000,0.0000,0.0000,
658,1024,5.9393,808.0567,240.3367,614.4304,0.0000,451.3516,509.3016,575.6282,552.9889,387.0904,388.7082,499.4316,538.6845,497.2066,515.8171,463.7823,482.8101,0.0000,0.0000,471.4171,482.3701,463.9917,436.9243,474.5892,501.3481,2047.0000,0.0000,0.0000,
651,1024,6.2467,884.3258,289.0618,569.9131,0.0000,430.1571,461.3815,470.0091,483.7680,332.9550,392.6772,503.7356,517.5595,461.4474,462.0162,562.5012,484.2766,0.0000,0.0000,452.5450,468.6434,414.9600,423.4644,812.3783,986.3870,1983.0000,0.0000,0.0000,
668,1024,6.4994,486.3581,211.0059,562.4172,0.0000,387.6692,368.1692,368.3823,365.4709,252.9637,250.2417,355.4215,391.4763,396.4812,472.0266,632.7794,417.4252,0.0000,0.0000,381.8849,476.7706,365.3786,378.2246,421.3584,440.8488,1325.0000,0.0000,0.0000,
671,1024,6.4817,460.5582,196.9142,604.1184,0.0000,329.6409,384.9935,398.6688,399.0718,267.9905,275.2882,408.3981,397.5443,338.6954,343.6601,394.6477,412.8985,0.0000,0.0000,411.4476,379.8135,334.0021,351.7784,392.7027,388.7315,1315.0000,0.0000,0.0000,
666,1024,6.0538,669.2137,214.8040,563.3738,0.0000,405.5199,437.0605,439.6759,445.0768,325.0118,332.5428,449.4318,483.9377,388.3129,384.0398,433.5991,447.9365,0.0000,0.0000,455.6741,421.8939,378.3228,384.2141,412.0660,434.9047,1628.0000,0.0000,0.0000,
665,1024,6.3586,598.9377,221.2515,567.1783,0.0000,400.9575,513.5130,479.4113,474.9324,338.0492,341.3478,490.8905,496.9579,381.0099,376.3445,416.1867,431.4614,0.0000,0.0000,399.3094,486.7051,405.4608,406.9410,452.7392,470.0991,1635.0000,0.0000,0.0000,
675,1024,6.4463,504.7920,211.9403,582.6049,0.0000,327.6776,384.1612,401.8567,423.7893,301.4758,251.2175,341.6567,368.0994,336.4061,335.1266,363.9391,437.6264,0.0000,0.0000,408.3219,430.1029,378.3485,370.1291,401.8716,476.9506,1340.0000,0.0000,0.0000,
678,1024,6.8124,407.4211,208.7995,565.8494,0.0000,356.8496,396.6596,445.4400,385.1043,273.0080,276.3006,375.6662,397.0419,334.2063,382.3161,356.8365,366.4676,0.0000,0.0000,359.9431,370.8856,324.3069,327.5197,403.4895,402.6121,1330.0000,0.0000,0.0000,
672,1024,7.0845,467.4623,197.5587,608.4008,0.0000,339.2979,400.8789,407.8689,427.3729,300.3746,602.2745,598.1675,439.8713,374.5784,360.8143,450.7129,452.0610,0.0000,0.0000,412.0315,432.5581,347.7379,360.2911,424.5431,364.8783,1341.0000,0.0000,0.0000,
659,1024,6.8655,755.1634,237.1679,609.3629,0.0000,405.8476,464.0035,478.6951,467.5703,410.0790,370.9588,490.0411,529.3955,475.6770,507.1509,492.5947,503.0022,0.0000,0.0000,753.5532,849.8758,853.0295,866.0530,771.4347,469.0640,1949.0000,0.0000,0.0000,
680,1024,5.4267,475.5205,196.9582,560.8318,0.0000,347.6643,434.1850,400.3935,393.3034,272.0815,278.1710,388.2316,402.0765,386.7563,348.9674,405.1444,416.0237,0.0000,0.0000,378.4577,391.2435,356.2334,382.4853,378.9048,410.3624,1317.0000,0.0000,0.0000,
